seed,protocol,test_table,test_generator,contamination_mode,true_prevalence,valuation_method,real_mean_value,synthetic_mean_value,synthetic_negative_value_rate,source_task_value_gap
2026,P1,adult,CTGAN,replace,0.5,data_oob,0.8100596696656073,0.8250807659336965,0.0,-0.015021096268089229
2026,P1,adult,CTGAN,replace,0.5,knn_shapley,0.0007528789973580612,0.0007591210026418607,0.084,-6.242005283799493e-06
2026,P1,adult,CTGAN,replace,0.75,data_oob,0.801653993502076,0.83318508073575,0.0,-0.03153108723367404
2026,P1,adult,CTGAN,replace,0.75,knn_shapley,0.0007624791568061367,0.0007901069477312384,0.12666666666666668,-2.7627790925101683e-05
2026,P1,adult,CTGAN,replace,1.0,data_oob,,0.8318355552921061,0.0,
2026,P1,adult,CTGAN,replace,1.0,knn_shapley,,0.0007607999999999617,0.118,
2026,P2,adult,TVAE,append,0.0,data_oob,0.8096569129982656,,,
2026,P2,adult,TVAE,append,0.0,knn_shapley,0.0007663999999999669,,,
2026,P2,adult,TVAE,append,0.050332383665717,data_oob,0.8356460119907347,0.7717818896182564,0.0,0.0638641223724783
2026,P2,adult,TVAE,append,0.050332383665717,knn_shapley,0.000780386984447108,0.0005267911296943596,0.19230769230769232,0.0002535958547527484
2026,P2,adult,TVAE,append,0.0999099909990999,data_oob,0.8150231983377365,0.7877669539165273,0.0,0.02725624442120922
2026,P2,adult,TVAE,append,0.0999099909990999,knn_shapley,0.000797100114212197,0.0005784715435040449,0.22549019607843138,0.00021862857070815208
2026,P2,adult,TVAE,append,0.2498124531132783,data_oob,0.8340621200993769,0.8546093479957291,0.0,-0.020547227896352216
2026,P2,adult,TVAE,append,0.2498124531132783,knn_shapley,0.0007684797910760102,0.0008416056071852149,0.1640625,-7.312581610920469e-05
2026,P2,adult,TVAE,append,0.5,data_oob,0.8180726374469982,0.8021780529337134,0.0,0.01589458451328485
2026,P2,adult,TVAE,append,0.5,knn_shapley,0.0007570765094223466,0.0007612078140480546,0.13618677042801555,-4.131304625708005e-06
2026,P2,adult,TVAE,append,0.75,data_oob,0.7421585249649351,0.7979399970422371,0.0,-0.055781472077302
2026,P2,adult,TVAE,append,0.75,knn_shapley,0.000751142757939207,0.0007837089923743087,0.18242343541944075,-3.25662344351018e-05
2026,P2,adult,TVAE,replace,0.0,data_oob,0.8096569129982656,,,
2026,P2,adult,TVAE,replace,0.0,knn_shapley,0.0007663999999999669,,,
2026,P2,adult,TVAE,replace,0.05,data_oob,0.8413150668090126,0.794566043344561,0.0,0.04674902346445153
2026,P2,adult,TVAE,replace,0.05,knn_shapley,0.0007908817257015044,0.0005652472116706627,0.18,0.0002256345140308417
2026,P2,adult,TVAE,replace,0.1,data_oob,0.8276070230796672,0.7573354144133281,0.0,0.07027160866633908
2026,P2,adult,TVAE,replace,0.1,knn_shapley,0.0007964532976632059,0.0006319203210307813,0.18,0.00016453297663242457
2026,P2,adult,TVAE,replace,0.25,data_oob,0.8225787028740835,0.8087047026648716,0.0,0.013874000209211923
2026,P2,adult,TVAE,replace,0.25,knn_shapley,0.0007932783001803217,0.0007257650994589033,0.176,6.751320072141838e-05
2026,P2,adult,TVAE,replace,0.5,data_oob,0.8163954223502429,0.8041091658777068,0.0,0.012286256472536117
2026,P2,adult,TVAE,replace,0.5,knn_shapley,0.0007468259280281669,0.0007691740719717517,0.12,-2.234814394358475e-05
2026,P2,adult,TVAE,replace,0.75,data_oob,0.8194960989091572,0.8455170284421041,0.0,-0.02602092953294688
2026,P2,adult,TVAE,replace,0.75,knn_shapley,0.0007568996197965686,0.0007935667934010984,0.16266666666666665,-3.666717360452983e-05
2026,P2,adult,TVAE,replace,1.0,data_oob,,0.8049949567040922,0.0,
2026,P2,adult,TVAE,replace,1.0,knn_shapley,,0.0007519999999999662,0.156,
2026,P3,credit,CTGAN,append,0.0,data_oob,0.7796288926120369,,,
2026,P3,credit,CTGAN,append,0.0,knn_shapley,0.00073799999999997,,,
2026,P3,credit,CTGAN,append,0.050332383665717,data_oob,0.7682539228616825,0.7238252175814383,0.0,0.04442870528024423
2026,P3,credit,CTGAN,append,0.050332383665717,knn_shapley,0.0007161117843950419,0.000675500546028168,0.15384615384615385,4.061123836687395e-05
2026,P3,credit,CTGAN,append,0.0999099909990999,data_oob,0.7778083441460059,0.8272089869858178,0.0,-0.04940064283981194
2026,P3,credit,CTGAN,append,0.0999099909990999,knn_shapley,0.0007088580752612565,0.0007984847883858509,0.14705882352941177,-8.962671312459441e-05
2026,P3,credit,CTGAN,append,0.2498124531132783,data_oob,0.7605158732048408,0.7718970245709845,0.0,-0.011381151366143705
2026,P3,credit,CTGAN,append,0.2498124531132783,knn_shapley,0.0007047711357398586,0.0007486338867559104,0.1640625,-4.3862751016051846e-05
2026,P3,credit,CTGAN,append,0.5,data_oob,0.7266141086995561,0.7889777557955133,0.0,-0.06236364709595721
2026,P3,credit,CTGAN,append,0.5,knn_shapley,0.0006686924067734078,0.0007856332496266363,0.14396887159533073,-0.00011694084285322846
2026,P3,credit,CTGAN,append,0.75,data_oob,0.792974814481106,0.8040049049755302,0.0,-0.011030090494424272
2026,P3,credit,CTGAN,append,0.75,knn_shapley,0.0007078437480640346,0.0007149759077656716,0.12117177097203728,-7.132159701636978e-06
2026,P3,credit,CTGAN,replace,0.0,data_oob,0.7796288926120369,,,
2026,P3,credit,CTGAN,replace,0.0,knn_shapley,0.00073799999999997,,,
2026,P3,credit,CTGAN,replace,0.05,data_oob,0.7778458513398511,0.7827600615899342,0.0,-0.004914210250083095
2026,P3,credit,CTGAN,replace,0.05,knn_shapley,0.000718812252868473,0.0007745671954983486,0.12,-5.575494262987561e-05
2026,P3,credit,CTGAN,replace,0.1,data_oob,0.7790962899808077,0.8030090877063255,0.0,-0.023912797725517798
2026,P3,credit,CTGAN,replace,0.1,knn_shapley,0.00069801756065395,0.0008218419541141001,0.13,-0.00012382439346015012
2026,P3,credit,CTGAN,replace,0.25,data_oob,0.7621386326000279,0.8168081699476846,0.0,-0.05466953734765667
2026,P3,credit,CTGAN,replace,0.25,knn_shapley,0.0007069000481982413,0.0007928998554051443,0.144,-8.5999807206903e-05
2026,P3,credit,CTGAN,replace,0.5,data_oob,0.730794254957982,0.7834819758123903,0.0,-0.052687720854408315
2026,P3,credit,CTGAN,replace,0.5,knn_shapley,0.000606557588185568,0.0008454424118143651,0.148,-0.00023888482362879708
2026,P3,credit,CTGAN,replace,0.75,data_oob,0.7280254273025011,0.7748825308677921,0.0,-0.04685710356529105
2026,P3,credit,CTGAN,replace,0.75,knn_shapley,0.0006519623738971825,0.0007106792087008943,0.14133333333333334,-5.871683480371183e-05
2026,P3,credit,CTGAN,replace,1.0,data_oob,,0.7960387009323312,0.0,
2026,P3,credit,CTGAN,replace,1.0,knn_shapley,,0.0007531999999999665,0.162,
2026,P4,credit,TVAE,append,0.0,data_oob,0.7796288926120369,,,
2026,P4,credit,TVAE,append,0.0,knn_shapley,0.00073799999999997,,,
2026,P4,credit,TVAE,append,0.050332383665717,data_oob,0.7696935065028752,0.8165723932715081,0.0,-0.046878886768632944
2026,P4,credit,TVAE,append,0.050332383665717,knn_shapley,0.000711137154552334,0.0008277303362375487,0.07692307692307693,-0.00011659318168521474
2026,P4,credit,TVAE,append,0.0999099909990999,data_oob,0.7765435392027566,0.8739808228708018,0.0,-0.09743728366804516
2026,P4,credit,TVAE,append,0.0999099909990999,knn_shapley,0.0006819003444243778,0.0010632695167340509,0.10784313725490197,-0.00038136917230967304
2026,P4,credit,TVAE,append,0.2498124531132783,data_oob,0.7669613910046289,0.8504014093797999,0.0,-0.08344001837517101
2026,P4,credit,TVAE,append,0.2498124531132783,knn_shapley,0.0006376974737696375,0.0009998167168568622,0.1171875,-0.00036211924308722477
2026,P4,credit,TVAE,append,0.5,data_oob,0.748896608883771,0.8785819534775576,0.0,-0.12968534459378667
2026,P4,credit,TVAE,append,0.5,knn_shapley,0.0005573407493214029,0.0009103743109528459,0.11089494163424124,-0.00035303356163144295
2026,P4,credit,TVAE,append,0.75,data_oob,0.7992094822010566,0.8797716677834589,0.0,-0.08056218558240236
2026,P4,credit,TVAE,append,0.75,knn_shapley,0.0005834627832511726,0.000790835908083113,0.07856191744340879,-0.00020737312483194042
2026,P4,credit,TVAE,replace,0.0,data_oob,0.7796288926120369,,,
2026,P4,credit,TVAE,replace,0.0,knn_shapley,0.00073799999999997,,,
2026,P4,credit,TVAE,replace,0.05,data_oob,0.7806414790353075,0.8742757000973507,0.0,-0.09363422106204322
2026,P4,credit,TVAE,replace,0.05,knn_shapley,0.0007072939228894654,0.0011134154650994494,0.04,-0.000406121542209984
2026,P4,credit,TVAE,replace,0.1,data_oob,0.7775651247255579,0.836619634737914,0.0,-0.059054510012356065
2026,P4,credit,TVAE,replace,0.1,knn_shapley,0.0006728883886167843,0.0010960045024485871,0.1,-0.0004231161138318028
2026,P4,credit,TVAE,replace,0.25,data_oob,0.7643784868775839,0.867648203149294,0.0,-0.10326971627171011
2026,P4,credit,TVAE,replace,0.25,knn_shapley,0.0006576933852019294,0.001004519844394076,0.092,-0.0003468264591921467
2026,P4,credit,TVAE,replace,0.5,data_oob,0.7322847704025014,0.8882002562963455,0.0,-0.15591548589384407
2026,P4,credit,TVAE,replace,0.5,knn_shapley,0.0004899687198910435,0.0009892312801088848,0.068,-0.0004992625602178413
2026,P4,credit,TVAE,replace,0.75,data_oob,0.7526665738189797,0.8670348102305515,0.0,-0.11436823641157179
2026,P4,credit,TVAE,replace,0.75,knn_shapley,0.000464731501207459,0.0008301561662641293,0.07866666666666666,-0.00036542466505667026
2026,P4,credit,TVAE,replace,1.0,data_oob,,0.8894968996829484,0.0,
2026,P4,credit,TVAE,replace,1.0,knn_shapley,,0.0007851999999999624,0.134,
2027,P1,adult,CTGAN,append,0.0,data_oob,0.8233501919539767,,,
2027,P1,adult,CTGAN,append,0.0,knn_shapley,0.0007603999999999635,,,
2027,P1,adult,CTGAN,append,0.050332383665717,data_oob,0.8255753745166657,0.8752538912881778,0.0,-0.04967851677151203
2027,P1,adult,CTGAN,append,0.050332383665717,knn_shapley,0.0007724842496801398,0.0007387992560766873,0.14,3.3684993603452524e-05
2027,P1,adult,CTGAN,append,0.0999099909990999,data_oob,0.7855923004062186,0.8418203141149607,0.0,-0.056228013708742086
2027,P1,adult,CTGAN,append,0.0999099909990999,knn_shapley,0.0007557898242935817,0.0007881573050073738,0.0967741935483871,-3.2367480713792066e-05
2027,P1,adult,CTGAN,append,0.2498124531132783,data_oob,0.7964871019435165,0.8277923604240166,0.0,-0.03130525848050014
2027,P1,adult,CTGAN,append,0.2498124531132783,knn_shapley,0.0007491708816611539,0.0008492864306246889,0.07936507936507936,-0.00010011554896353502
2027,P1,adult,CTGAN,append,0.5,data_oob,0.8040752263003006,0.8324172857373522,0.0,-0.028342059437051592
2027,P1,adult,CTGAN,append,0.5,knn_shapley,0.0007657471296230868,0.0008200701625083823,0.1144578313253012,-5.432303288529551e-05
2027,P1,adult,CTGAN,append,0.75,data_oob,0.7810391737477418,0.8315502260574872,0.0,-0.0505110523097454
2027,P1,adult,CTGAN,append,0.75,knn_shapley,0.0007033966186648366,0.0007812845173556467,0.11804613297150611,-7.788789869081015e-05
2027,P1,adult,CTGAN,replace,0.0,data_oob,0.8233501919539767,,,
2027,P1,adult,CTGAN,replace,0.0,knn_shapley,0.0007603999999999635,,,
2027,P1,adult,CTGAN,replace,0.05,data_oob,0.8254227932458721,0.815871659876221,0.0,0.009551133369651077
2027,P1,adult,CTGAN,replace,0.05,knn_shapley,0.0007852521543097032,0.000744209068114898,0.14,4.104308619480525e-05
2027,P1,adult,CTGAN,replace,0.1,data_oob,0.807117972061618,0.7957996492372479,0.0,0.011318322824370064
2027,P1,adult,CTGAN,replace,0.1,knn_shapley,0.0007605421772342404,0.0008351204048915163,0.11,-7.45782276572759e-05
2027,P1,adult,CTGAN,replace,0.25,data_oob,0.8034449211222912,0.8300019672930216,0.0,-0.026557046170730403
2027,P1,adult,CTGAN,replace,0.25,knn_shapley,0.000804043980301358,0.0007814680590957872,0.132,2.2575921205570857e-05
2027,P1,adult,CTGAN,replace,0.5,data_oob,0.8177760970850487,0.8326286164426872,0.0,-0.014852519357638427
2027,P1,adult,CTGAN,replace,0.5,knn_shapley,0.0008195662164812756,0.0008012337835186527,0.11,1.833243296262292e-05
2027,P1,adult,CTGAN,replace,0.75,data_oob,0.8161284245290855,0.8494832192989311,0.0,-0.0333547947698456
2027,P1,adult,CTGAN,replace,0.75,knn_shapley,0.0007682222072074171,0.0007721925975974737,0.09466666666666666,-3.970390390056603e-06
2027,P1,adult,CTGAN,replace,1.0,data_oob,,0.8316082019411019,0.0,
2027,P1,adult,CTGAN,replace,1.0,knn_shapley,,0.0007743999999999616,0.105,
2027,P2,adult,TVAE,append,0.0,data_oob,0.8233501919539767,,,
2027,P2,adult,TVAE,append,0.0,knn_shapley,0.0007603999999999635,,,
2027,P2,adult,TVAE,append,0.050332383665717,data_oob,0.8194011143594502,0.7366175558185395,0.0,0.08278355854091068
2027,P2,adult,TVAE,append,0.050332383665717,knn_shapley,0.0007722046025255065,0.0008641125520147011,0.16,-9.190794948919464e-05
2027,P2,adult,TVAE,append,0.0999099909990999,data_oob,0.7878100341394059,0.7902190309364227,0.0,-0.0024089967970167825
2027,P2,adult,TVAE,append,0.0999099909990999,knn_shapley,0.0007630957905179915,0.0007685173978510556,0.1827956989247312,-5.4216073330640765e-06
2027,P2,adult,TVAE,append,0.2498124531132783,data_oob,0.794745680998023,0.7982768865894846,0.0,-0.0035312055914615836
2027,P2,adult,TVAE,append,0.2498124531132783,knn_shapley,0.0007568212851828353,0.0007884828519174854,0.14682539682539683,-3.166156673465009e-05
2027,P2,adult,TVAE,append,0.5,data_oob,0.7945298464737205,0.8004752038218521,0.0,-0.005945357348131619
2027,P2,adult,TVAE,append,0.5,knn_shapley,0.0008102430852293557,0.0007736103839655209,0.1686746987951807,3.6632701263834746e-05
2027,P2,adult,TVAE,append,0.75,data_oob,0.7806508602612339,0.8116066661530595,0.0,-0.030955805891825672
2027,P2,adult,TVAE,append,0.75,knn_shapley,0.0007404534501387932,0.0007669752274266819,0.1655359565807327,-2.652177728788873e-05
2027,P2,adult,TVAE,replace,0.0,data_oob,0.8233501919539767,,,
2027,P2,adult,TVAE,replace,0.0,knn_shapley,0.0007603999999999635,,,
2027,P2,adult,TVAE,replace,0.05,data_oob,0.8294461650949528,0.7756335605004387,0.0,0.05381260459451409
2027,P2,adult,TVAE,replace,0.05,knn_shapley,0.0007921560527780695,0.000669034997215954,0.18,0.00012312105556211547
2027,P2,adult,TVAE,replace,0.1,data_oob,0.8067568339140234,0.7297933438777383,0.0,0.07696349003628511
2027,P2,adult,TVAE,replace,0.1,knn_shapley,0.0007736958234287964,0.0006007375891404998,0.24,0.00017295823428829663
2027,P2,adult,TVAE,replace,0.25,data_oob,0.8043549248547037,0.7986557016530043,0.0,0.005699223201699466
2027,P2,adult,TVAE,replace,0.25,knn_shapley,0.0008057221490125211,0.0007444335529622954,0.172,6.128859605022572e-05
2027,P2,adult,TVAE,replace,0.5,data_oob,0.8170376878797914,0.8302691876031185,0.0,-0.013231499723327156
2027,P2,adult,TVAE,replace,0.5,knn_shapley,0.000819225385910438,0.0007807746140894929,0.168,3.845077182094503e-05
2027,P2,adult,TVAE,replace,0.75,data_oob,0.8155336983436159,0.8054456106977762,0.0,0.010088087645839683
2027,P2,adult,TVAE,replace,0.75,knn_shapley,0.0008377090640756196,0.0007644969786414153,0.18266666666666667,7.321208543420422e-05
2027,P2,adult,TVAE,replace,1.0,data_oob,,0.8142043307192441,0.0,
2027,P2,adult,TVAE,replace,1.0,knn_shapley,,0.0007587999999999668,0.174,
2027,P3,credit,CTGAN,append,0.0,data_oob,0.7735364211488011,,,
2027,P3,credit,CTGAN,append,0.0,knn_shapley,0.0007059999999999664,,,
2027,P3,credit,CTGAN,append,0.050332383665717,data_oob,0.7616955405398513,0.8057497241211279,0.0,-0.04405418358127655
2027,P3,credit,CTGAN,append,0.050332383665717,knn_shapley,0.0006967520932693287,0.000817710227882097,0.1,-0.00012095813461276831
2027,P3,credit,CTGAN,append,0.0999099909990999,data_oob,0.765912095035249,0.7567453585571383,0.0,0.009166736478110726
2027,P3,credit,CTGAN,append,0.0999099909990999,knn_shapley,0.0007109575599303799,0.0006447472380979823,0.17204301075268819,6.621032183239757e-05
2027,P3,credit,CTGAN,append,0.2498124531132783,data_oob,0.7819900633852533,0.7285064650144991,0.0,0.053483598370754226
2027,P3,credit,CTGAN,append,0.2498124531132783,knn_shapley,0.0007571298683277723,0.0006304240416301344,0.19047619047619047,0.00012670582669763782
2027,P3,credit,CTGAN,append,0.5,data_oob,0.7631557427047445,0.765790544974047,0.0,-0.002634802269302461
2027,P3,credit,CTGAN,append,0.5,knn_shapley,0.0007598991050735319,0.0006781739944840402,0.15863453815261044,8.172511058949171e-05
2027,P3,credit,CTGAN,append,0.75,data_oob,0.7949590624822807,0.7777431723267104,0.0,0.017215890155570235
2027,P3,credit,CTGAN,append,0.75,knn_shapley,0.0007830648601097952,0.000692067763624274,0.1519674355495251,9.099709648552117e-05
2027,P3,credit,CTGAN,replace,0.0,data_oob,0.7735364211488011,,,
2027,P3,credit,CTGAN,replace,0.0,knn_shapley,0.0007059999999999664,,,
2027,P3,credit,CTGAN,replace,0.05,data_oob,0.8119501859092776,0.7852330992164508,0.0,0.026717086692826797
2027,P3,credit,CTGAN,replace,0.05,knn_shapley,0.0007286373307630215,0.000811890715501853,0.06,-8.325338473883143e-05
2027,P3,credit,CTGAN,replace,0.1,data_oob,0.7846747441171198,0.839773984005344,0.0,-0.05509923988822418
2027,P3,credit,CTGAN,replace,0.1,knn_shapley,0.0006834095437053561,0.0008573141066514454,0.07,-0.00017390456294608927
2027,P3,credit,CTGAN,replace,0.25,data_oob,0.7434513104391451,0.7681999984691936,0.0,-0.024748688030048482
2027,P3,credit,CTGAN,replace,0.25,knn_shapley,0.0007352490647269934,0.0006502528058188956,0.18,8.499625890809781e-05
2027,P3,credit,CTGAN,replace,0.5,data_oob,0.7789099341182759,0.7713459873215168,0.0,0.007563946796759091
2027,P3,credit,CTGAN,replace,0.5,knn_shapley,0.0007873312760532559,0.0006630687239466732,0.156,0.00012426255210658277
2027,P3,credit,CTGAN,replace,0.75,data_oob,0.7810576983041176,0.7609670136268213,0.0,0.020090684677296355
2027,P3,credit,CTGAN,replace,0.75,knn_shapley,0.0009301180989846398,0.0006414273003384098,0.18133333333333335,0.00028869079864622996
2027,P3,credit,CTGAN,replace,1.0,data_oob,,0.77374761080133,0.0,
2027,P3,credit,CTGAN,replace,1.0,knn_shapley,,0.000713999999999968,0.194,
2027,P4,credit,TVAE,append,0.0,data_oob,0.7735364211488011,,,
2027,P4,credit,TVAE,append,0.0,knn_shapley,0.0007059999999999664,,,
2027,P4,credit,TVAE,append,0.050332383665717,data_oob,0.7661569603963029,0.8976396800314096,0.0,-0.13148271963510672
2027,P4,credit,TVAE,append,0.050332383665717,knn_shapley,0.0006811432021342933,0.00115427915944777,0.06,-0.0004731359573134766
2027,P4,credit,TVAE,append,0.0999099909990999,data_oob,0.7794198886035044,0.9005707905231654,0.0,-0.12115090191966094
2027,P4,credit,TVAE,append,0.0999099909990999,knn_shapley,0.0006796265906640332,0.0010535342179321234,0.043010752688172046,-0.00037390762726809015
2027,P4,credit,TVAE,append,0.2498124531132783,data_oob,0.7913946711244596,0.8602948325850818,0.0,-0.06890016146062217
2027,P4,credit,TVAE,append,0.2498124531132783,knn_shapley,0.0006559793882054942,0.0009481246731041874,0.0873015873015873,-0.0002921452848986931
2027,P4,credit,TVAE,append,0.5,data_oob,0.7700625110513607,0.8857386343959437,0.0,-0.11567612334458299
2027,P4,credit,TVAE,append,0.5,knn_shapley,0.0006172122442329338,0.0008774286212751599,0.07228915662650602,-0.00026021637704222607
2027,P4,credit,TVAE,append,0.75,data_oob,0.8082726823415988,0.9192199934312044,0.0,-0.11094731108960565
2027,P4,credit,TVAE,append,0.75,knn_shapley,0.0005929962224974964,0.00083045046605579,0.05834464043419267,-0.00023745424355829366
2027,P4,credit,TVAE,replace,0.0,data_oob,0.7735364211488011,,,
2027,P4,credit,TVAE,replace,0.0,knn_shapley,0.0007059999999999664,,,
2027,P4,credit,TVAE,replace,0.05,data_oob,0.8112986328781945,0.8232943737194931,0.0,-0.011995740841298619
2027,P4,credit,TVAE,replace,0.05,knn_shapley,0.0007302138879444927,0.000821936129053934,0.1,-9.172224110944125e-05
2027,P4,credit,TVAE,replace,0.1,data_oob,0.7831068684723406,0.8209321435662469,0.0,-0.03782527509390632
2027,P4,credit,TVAE,replace,0.1,knn_shapley,0.0006796909762341999,0.0009507812138918459,0.1,-0.00027109023765764604
2027,P4,credit,TVAE,replace,0.25,data_oob,0.7534079402947685,0.8675845453912621,0.0,-0.11417660509649352
2027,P4,credit,TVAE,replace,0.25,knn_shapley,0.0006332577247381216,0.0009562268257855031,0.1,-0.0003229691010473815
2027,P4,credit,TVAE,replace,0.5,data_oob,0.7868612328175072,0.880227813994046,0.0,-0.09336658117653884
2027,P4,credit,TVAE,replace,0.5,knn_shapley,0.0006078243692196626,0.0008921756307802558,0.066,-0.00028435126156059313
2027,P4,credit,TVAE,replace,0.75,data_oob,0.8074959830139447,0.884336467133997,0.0,-0.0768404841200524
2027,P4,credit,TVAE,replace,0.75,knn_shapley,0.0005658633749948732,0.0008023122083349851,0.06,-0.00023644883334011197
2027,P4,credit,TVAE,replace,1.0,data_oob,,0.8872159114415659,0.0,
2027,P4,credit,TVAE,replace,1.0,knn_shapley,,0.0007447999999999606,0.102,
2028,P1,adult,CTGAN,append,0.0,data_oob,0.7974891092554266,,,
2028,P1,adult,CTGAN,append,0.0,knn_shapley,0.0007867999999999636,,,
2028,P1,adult,CTGAN,append,0.050332383665717,data_oob,0.8098027184893207,0.7895907926397294,0.0,0.020211925849591306
2028,P1,adult,CTGAN,append,0.050332383665717,knn_shapley,0.0007711755457570949,0.0007300183424835254,0.10416666666666667,4.1157203273569525e-05
2028,P1,adult,CTGAN,append,0.0999099909990999,data_oob,0.8197999738506137,0.7883688165091892,0.0,0.03143115734142443
2028,P1,adult,CTGAN,append,0.0999099909990999,knn_shapley,0.0007742394520031395,0.0008300784936367157,0.11458333333333333,-5.583904163357627e-05
2028,P1,adult,CTGAN,append,0.2498124531132783,data_oob,0.8128556045956855,0.7995608270833358,0.0,0.013294777512349754
2028,P1,adult,CTGAN,append,0.2498124531132783,knn_shapley,0.0007972343329618011,0.0007064003814308119,0.1524163568773234,9.083395153098922e-05
2028,P1,adult,CTGAN,append,0.5,data_oob,0.8335767007380236,0.8331911003185201,0.0,0.00038560041950352897
2028,P1,adult,CTGAN,append,0.5,knn_shapley,0.0007922164168724521,0.0007674297432526376,0.14341846758349705,2.47866736198145e-05
2028,P1,adult,CTGAN,append,0.75,data_oob,0.7790077046980687,0.839513469877781,0.0,-0.06050576517971229
2028,P1,adult,CTGAN,append,0.75,knn_shapley,0.0007146150882178172,0.0007928325939349636,0.08544726301735647,-7.821750571714644e-05
2028,P1,adult,CTGAN,replace,0.0,data_oob,0.7974891092554266,,,
2028,P1,adult,CTGAN,replace,0.0,knn_shapley,0.0007867999999999636,,,
2028,P1,adult,CTGAN,replace,0.05,data_oob,0.8065470433929053,0.8524766393451911,0.0,-0.04592959595228585
2028,P1,adult,CTGAN,replace,0.05,knn_shapley,0.0007566769998923312,0.0009271370020449613,0.06,-0.00017046000215263006
2028,P1,adult,CTGAN,replace,0.1,data_oob,0.8282208065638679,0.8722321140498976,0.0,-0.04401130748602977
2028,P1,adult,CTGAN,replace,0.1,knn_shapley,0.0007701334204133294,0.0009047992162796611,0.07,-0.00013466579586633178
2028,P1,adult,CTGAN,replace,0.25,data_oob,0.8208848803488982,0.8232738823439925,0.0,-0.0023890019950942865
2028,P1,adult,CTGAN,replace,0.25,knn_shapley,0.000786317529262309,0.000825047412212927,0.108,-3.8729882950617935e-05
2028,P1,adult,CTGAN,replace,0.5,data_oob,0.8152300322149422,0.8279656896539695,0.0,-0.012735657439027381
2028,P1,adult,CTGAN,replace,0.5,knn_shapley,0.0007257785781477377,0.0008246214218521968,0.14,-9.884284370445908e-05
2028,P1,adult,CTGAN,replace,0.75,data_oob,0.7774293499550893,0.8238824182030797,0.0,-0.04645306824799045
2028,P1,adult,CTGAN,replace,0.75,knn_shapley,0.000688309413719556,0.0007966968620934297,0.104,-0.00010838744837387366
2028,P1,adult,CTGAN,replace,1.0,data_oob,,0.8337148657830893,0.0,
2028,P1,adult,CTGAN,replace,1.0,knn_shapley,,0.0007763999999999623,0.125,
2028,P2,adult,TVAE,append,0.0,data_oob,0.7974891092554266,,,
2028,P2,adult,TVAE,append,0.0,knn_shapley,0.0007867999999999636,,,
2028,P2,adult,TVAE,append,0.050332383665717,data_oob,0.809829075822045,0.8653166251157364,0.0,-0.055487549293691374
2028,P2,adult,TVAE,append,0.050332383665717,knn_shapley,0.0007639957897562973,0.0009224168364993475,0.10416666666666667,-0.00015842104674305014
2028,P2,adult,TVAE,append,0.0999099909990999,data_oob,0.8178570380473174,0.7957939224573433,0.0,0.02206311558997409
2028,P2,adult,TVAE,append,0.0999099909990999,knn_shapley,0.0007856217532507697,0.0007353951568882174,0.17708333333333334,5.0226596362552335e-05
2028,P2,adult,TVAE,append,0.2498124531132783,data_oob,0.8112916522207516,0.7852707224378648,0.0,0.026020929782886837
2028,P2,adult,TVAE,append,0.2498124531132783,knn_shapley,0.0007883024611208628,0.0006949847617866673,0.16356877323420074,9.331769933419547e-05
2028,P2,adult,TVAE,append,0.5,data_oob,0.8277864795831557,0.8190870176673524,0.0,0.008699461915803286
2028,P2,adult,TVAE,append,0.5,knn_shapley,0.000828287550496357,0.0007200605357686786,0.21218074656188604,0.0001082270147276784
2028,P2,adult,TVAE,append,0.75,data_oob,0.7829088354404223,0.7946317619900991,0.0,-0.011722926549676771
2028,P2,adult,TVAE,append,0.75,knn_shapley,0.0007608208946970582,0.000797108084687588,0.14953271028037382,-3.628718999052979e-05
2028,P2,adult,TVAE,replace,0.0,data_oob,0.7974891092554266,,,
2028,P2,adult,TVAE,replace,0.0,knn_shapley,0.0007867999999999636,,,
2028,P2,adult,TVAE,replace,0.05,data_oob,0.8058655177923822,0.8451089600473627,0.0,-0.03924344225498044
