protocol,detector,calibration_policy,metric,n_seeds,mean,std,ci95_low,ci95_high
P1,c2st_xgb,source_only,target_test_auroc,5,0.938834630809622,0.0021382941163372734,0.9361795879877951,0.941489673631449
P1,c2st_xgb,source_only,ranking_shift,5,-0.0012518482995972802,0.00349596504572917,-0.005592662235857967,0.003088965636663407
P1,c2st_xgb,source_only,source_validation_ece,5,0.01786577255692392,0.0031043112606913446,0.014011261025304936,0.0217202840885429
P1,c2st_xgb,source_only,target_test_ece,5,0.01995472790428298,0.002586660298375707,0.016742964936206858,0.023166490872359103
P1,c2st_xgb,source_only,calibration_shift,5,0.00208895534735902,0.0035508421605398963,-0.00231999752668744,0.00649790822140548
P1,c2st_xgb,source_only,reference_fpr,5,0.049737229346226576,0.00011514033161770134,0.04959426374171563,0.04988019495073752
P1,c2st_xgb,source_only,target_test_fpr,5,0.047919293820933115,0.0028460703160888487,0.044385430773089186,0.05145315686877704
P1,c2st_xgb,source_only,threshold_fpr_shift,5,-0.00181793552529342,0.0028600080573885347,-0.005369104564725448,0.0017332335141386082
P1,c2st_xgb,source_only,prevalence_mae,5,0.007632012070511481,0.0007194354066416741,0.006738715027051429,0.008525309113971534
P1,c2st_xgb,source_only,prevalence_decision_error_rate,5,0.07892307692307692,0.004666384888647103,0.07312899480508173,0.0847171590410721
P1,c2st_xgb,source_only,governance_regret,5,0.0034269479117098657,0.0009346951974177774,0.0022663705357822517,0.00458752528763748
P1,c2st_xgb,target_real_anchor,source_validation_auroc,5,0.9400864791092193,0.0026785643726823394,0.9367606021607884,0.9434123560576502
P1,c2st_xgb,target_real_anchor,target_test_auroc,5,0.938834630809622,0.0021382941163372734,0.9361795879877951,0.941489673631449
P1,c2st_xgb,target_real_anchor,ranking_shift,5,-0.0012518482995972802,0.00349596504572917,-0.005592662235857967,0.003088965636663407
P1,c2st_xgb,target_real_anchor,source_validation_ece,5,0.01786577255692392,0.0031043112606913446,0.014011261025304936,0.0217202840885429
P1,c2st_xgb,target_real_anchor,target_test_ece,5,0.01995472790428298,0.002586660298375707,0.016742964936206858,0.023166490872359103
