protocol,detector,calibration_policy,contamination_mode,true_prevalence,metric,n_seeds,mean,std,ci95_low,ci95_high
P1,char3gram,source_only,append,0.5,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,source_only,append,0.5,contaminated_utility_delta,5,0.0006980329701632795,0.0011150592904665927,-0.0006864960066717222,0.002082561946998281
P1,char3gram,source_only,append,0.5,detector_cleanup_delta,5,0.0005220808524898599,0.0005621138402356007,-0.00017587566582274788,0.0012200373708024677
P1,char3gram,source_only,append,0.5,decision_regret,5,0.0008923826281169759,0.0006933857278472909,3.143053298068155e-05,0.0017533347232532703
P1,char3gram,source_only,append,0.75,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,source_only,append,0.75,contaminated_utility_delta,5,0.0006673256346091748,0.0014305221334925016,-0.0011089021971821037,0.002443553466400453
P1,char3gram,source_only,append,0.75,detector_cleanup_delta,5,0.001065348755375608,0.002011260298260994,-0.0014319607479916327,0.003562658258742849
P1,char3gram,source_only,append,0.75,decision_regret,5,0.000896693193083444,0.0010163566830266415,-0.0003652803095645315,0.0021586666957314196
P1,char3gram,source_only,replace,0.0,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,source_only,replace,0.0,contaminated_utility_delta,5,0.0019617881469842858,0.0024091826388047497,-0.0010296072007171145,0.004953183494685686
P1,char3gram,source_only,replace,0.0,detector_cleanup_delta,5,0.0009909435777587302,0.0025414323290380574,-0.0021646614490789685,0.004146548604596428
P1,char3gram,source_only,replace,0.0,decision_regret,5,9.654995288035707e-05,0.00017517282460262975,-0.00012095583689239086,0.000314055742653105
P1,char3gram,source_only,replace,0.05,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,source_only,replace,0.05,contaminated_utility_delta,5,0.000981961711454388,0.0011112152373502554,-0.0003977942430188749,0.002361717665927651
P1,char3gram,source_only,replace,0.05,detector_cleanup_delta,5,0.0008302832441596925,0.0017142211128886387,-0.001298203396674921,0.002958769884994306
P1,char3gram,source_only,replace,0.05,decision_regret,5,0.00050084135929938,0.0003844574461170507,2.3474389614474634e-05,0.0009782083289842853
P1,char3gram,source_only,replace,0.1,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,source_only,replace,0.1,contaminated_utility_delta,5,-0.0016563349166229002,0.0017045124746488405,-0.0037727666908835716,0.00046009685763777125
P1,char3gram,source_only,replace,0.1,detector_cleanup_delta,5,-0.0015504232097534336,0.0016182415196734376,-0.0035597354451304894,0.000458889025623622
P1,char3gram,source_only,replace,0.1,decision_regret,5,0.000866853440174236,0.0003085998109729763,0.00048367616503660444,0.0012500307153118675
P1,char3gram,source_only,replace,0.25,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,source_only,replace,0.25,contaminated_utility_delta,5,-0.0015615012498067758,0.0021663917672097204,-0.004251431913156115,0.0011284294135425637
P1,char3gram,source_only,replace,0.25,detector_cleanup_delta,5,-0.0015094400944145683,0.002440079703332057,-0.004539199214789705,0.0015203190259605686
P1,char3gram,source_only,replace,0.25,decision_regret,5,0.0009387179140876608,0.000339947345953407,0.0005166175333323952,0.0013608182948429263
P1,char3gram,source_only,replace,0.5,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,source_only,replace,0.5,contaminated_utility_delta,5,-0.0039045991161367013,0.002477022889296461,-0.006980229260502784,-0.0008289689717706182
P1,char3gram,source_only,replace,0.5,detector_cleanup_delta,5,-0.003880862467745984,0.0026197463543500637,-0.007133707200368019,-0.0006280177351239489
P1,char3gram,source_only,replace,0.5,decision_regret,5,0.001199661809336088,0.0005861308232700535,0.0004718842678441296,0.0019274393508280465
P1,char3gram,source_only,replace,0.75,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,source_only,replace,0.75,contaminated_utility_delta,5,-0.0077840147670449,0.002324817996375891,-0.010670657575521053,-0.004897371958568748
P1,char3gram,source_only,replace,0.75,detector_cleanup_delta,5,-0.01021666003643102,0.0022581373628204606,-0.013020507902843977,-0.007412812170018063
P1,char3gram,source_only,replace,0.75,decision_regret,5,0.003675947464532548,0.0023399975061642038,0.0007704568052418659,0.00658143812382323
P1,char3gram,source_only,replace,1.0,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,source_only,replace,1.0,contaminated_utility_delta,5,-0.014178874610895056,0.0032662694336777856,-0.01823448377512616,-0.010123265446663952
P1,char3gram,source_only,replace,1.0,detector_cleanup_delta,5,-0.03150249595972359,0.008991288570795486,-0.042666655275541324,-0.02033833664390586
P1,char3gram,source_only,replace,1.0,decision_regret,5,0.018170802735959325,0.007585062625457445,0.008752703549807894,0.027588901922110755
P1,char3gram,target_real_anchor,append,0.0,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,target_real_anchor,append,0.0,contaminated_utility_delta,5,0.0019617881469842858,0.0024091826388047497,-0.0010296072007171145,0.004953183494685686
P1,char3gram,target_real_anchor,append,0.0,detector_cleanup_delta,5,0.0011589352410665784,0.0027657545433105264,-0.0022752026032305957,0.004593073085363752
P1,char3gram,target_real_anchor,append,0.0,decision_regret,5,9.370154614632936e-05,0.00014931173201040784,-9.169345600044256e-05,0.0002790965482931013
P1,char3gram,target_real_anchor,append,0.050332383665717,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,target_real_anchor,append,0.050332383665717,contaminated_utility_delta,5,0.001549434554059192,0.0013407134102027007,-0.00011528101929849668,0.0032141501274168807
P1,char3gram,target_real_anchor,append,0.050332383665717,detector_cleanup_delta,5,0.001666325366322132,0.0013694986267609702,-3.4131774116458614e-05,0.003366782506760723
P1,char3gram,target_real_anchor,append,0.050332383665717,decision_regret,5,0.0005569773890552811,0.0003609653684377969,0.00010877968646771138,0.001005175091642851
P1,char3gram,target_real_anchor,append,0.0999099909990999,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,target_real_anchor,append,0.0999099909990999,contaminated_utility_delta,5,0.00045941775493377364,0.0018992490628323947,-0.0018988114300074492,0.0028176469398749964
P1,char3gram,target_real_anchor,append,0.0999099909990999,detector_cleanup_delta,5,-0.0001963089905786414,0.002146079230823425,-0.0028610183087849138,0.002468400327627631
P1,char3gram,target_real_anchor,append,0.0999099909990999,decision_regret,5,0.0007779971468819322,0.0005088137449671419,0.0001462214379650005,0.0014097728557988637
P1,char3gram,target_real_anchor,append,0.2498124531132783,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,target_real_anchor,append,0.2498124531132783,contaminated_utility_delta,5,0.0011612561561281595,0.0015960077922026025,-0.0008204492603024864,0.0031429615725588056
P1,char3gram,target_real_anchor,append,0.2498124531132783,detector_cleanup_delta,5,0.0008927061819369397,0.0026599339983741314,-0.002410038101442409,0.004195450465316288
P1,char3gram,target_real_anchor,append,0.2498124531132783,decision_regret,5,0.0009508853632079243,0.000804397368262073,-4.790588921294698e-05,0.0019496766156287956
P1,char3gram,target_real_anchor,append,0.5,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,target_real_anchor,append,0.5,contaminated_utility_delta,5,0.0006980329701632795,0.0011150592904665927,-0.0006864960066717222,0.002082561946998281
P1,char3gram,target_real_anchor,append,0.5,detector_cleanup_delta,5,0.000756471216948036,0.000966306491728323,-0.0004433567650616061,0.0019562991989576783
P1,char3gram,target_real_anchor,append,0.5,decision_regret,5,0.00083579176787334,0.0005448899289577421,0.00015922156010270497,0.0015123619756439752
P1,char3gram,target_real_anchor,append,0.75,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,target_real_anchor,append,0.75,contaminated_utility_delta,5,0.0006673256346091748,0.0014305221334925016,-0.0011089021971821037,0.002443553466400453
P1,char3gram,target_real_anchor,append,0.75,detector_cleanup_delta,5,0.0012290380027899727,0.002086926666286831,-0.0013622237056297865,0.003820299711209732
P1,char3gram,target_real_anchor,append,0.75,decision_regret,5,0.000895699661901547,0.0011356589197083077,-0.0005144071329392379,0.002305806456742332
P1,char3gram,target_real_anchor,replace,0.0,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,target_real_anchor,replace,0.0,contaminated_utility_delta,5,0.0019617881469842858,0.0024091826388047497,-0.0010296072007171145,0.004953183494685686
P1,char3gram,target_real_anchor,replace,0.0,detector_cleanup_delta,5,0.0011589352410665784,0.0027657545433105264,-0.0022752026032305957,0.004593073085363752
P1,char3gram,target_real_anchor,replace,0.0,decision_regret,5,9.370154614632936e-05,0.00014931173201040784,-9.169345600044256e-05,0.0002790965482931013
P1,char3gram,target_real_anchor,replace,0.05,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,target_real_anchor,replace,0.05,contaminated_utility_delta,5,0.000981961711454388,0.0011112152373502554,-0.0003977942430188749,0.002361717665927651
P1,char3gram,target_real_anchor,replace,0.05,detector_cleanup_delta,5,0.0009416031189926205,0.001721114749881501,-0.0011954431027127155,0.0030786493406979565
P1,char3gram,target_real_anchor,replace,0.05,decision_regret,5,0.0004528508890484461,0.000295229800493769,8.627467457845327e-05,0.000819427103518439
P1,char3gram,target_real_anchor,replace,0.1,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,target_real_anchor,replace,0.1,contaminated_utility_delta,5,-0.0016563349166229002,0.0017045124746488405,-0.0037727666908835716,0.00046009685763777125
P1,char3gram,target_real_anchor,replace,0.1,detector_cleanup_delta,5,-0.0013075037497530073,0.001495092598430617,-0.003163906403205222,0.0005488989036992074
P1,char3gram,target_real_anchor,replace,0.1,decision_regret,5,0.000842489183253564,0.00038714237566402917,0.0003617884332124619,0.0013231899332946662
P1,char3gram,target_real_anchor,replace,0.25,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,target_real_anchor,replace,0.25,contaminated_utility_delta,5,-0.0015615012498067758,0.0021663917672097204,-0.004251431913156115,0.0011284294135425637
P1,char3gram,target_real_anchor,replace,0.25,detector_cleanup_delta,5,-0.0015078823851959518,0.0026507236633488696,-0.004799190527163037,0.001783425756771134
P1,char3gram,target_real_anchor,replace,0.25,decision_regret,5,0.001064921328443764,0.0002774314353662657,0.0007204447031794775,0.0014093979537080506
P1,char3gram,target_real_anchor,replace,0.5,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,target_real_anchor,replace,0.5,contaminated_utility_delta,5,-0.0039045991161367013,0.002477022889296461,-0.006980229260502784,-0.0008289689717706182
P1,char3gram,target_real_anchor,replace,0.5,detector_cleanup_delta,5,-0.004162966561218483,0.0022570377645389997,-0.0069654490960328625,-0.0013604840264041028
P1,char3gram,target_real_anchor,replace,0.5,decision_regret,5,0.0013348512157885881,0.0005350516413663442,0.0006704968555241666,0.0019992055760530095
P1,char3gram,target_real_anchor,replace,0.75,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,target_real_anchor,replace,0.75,contaminated_utility_delta,5,-0.0077840147670449,0.002324817996375891,-0.010670657575521053,-0.004897371958568748
P1,char3gram,target_real_anchor,replace,0.75,detector_cleanup_delta,5,-0.010510126775569057,0.002985406006371374,-0.014216997933701668,-0.006803255617436445
P1,char3gram,target_real_anchor,replace,0.75,decision_regret,5,0.0037773909019088634,0.002929977453881297,0.00013934338187572776,0.007415438421941999
P1,char3gram,target_real_anchor,replace,1.0,detection_auroc,5,0.8987714260498147,0.002910281972016779,0.89515783370054,0.9023850183990895
P1,char3gram,target_real_anchor,replace,1.0,contaminated_utility_delta,5,-0.014178874610895056,0.0032662694336777856,-0.01823448377512616,-0.010123265446663952
P1,char3gram,target_real_anchor,replace,1.0,detector_cleanup_delta,5,-0.03056768191222518,0.008908144168061101,-0.04162860381651547,-0.019506760007934887
P1,char3gram,target_real_anchor,replace,1.0,decision_regret,5,0.017314319920268762,0.0073854158603108505,0.0081441149347577,0.026484524905779825
P1,column_positional_ablation,oracle_target,append,0.0,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,oracle_target,append,0.0,contaminated_utility_delta,5,0.0019617881469842858,0.0024091826388047497,-0.0010296072007171145,0.004953183494685686
P1,column_positional_ablation,oracle_target,append,0.0,detector_cleanup_delta,5,0.001338040984765392,0.002571610238830406,-0.0018550348662025066,0.004531116835733291
P1,column_positional_ablation,oracle_target,append,0.0,decision_regret,5,0.00018692179051927176,0.0003365926669280129,-0.00023101320606463263,0.0006048567871031761
P1,column_positional_ablation,oracle_target,append,0.050332383665717,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,oracle_target,append,0.050332383665717,contaminated_utility_delta,5,0.001549434554059192,0.0013407134102027007,-0.00011528101929849668,0.0032141501274168807
P1,column_positional_ablation,oracle_target,append,0.050332383665717,detector_cleanup_delta,5,0.0012834933949539184,0.001225606778178022,-0.00023829841746423816,0.002805285207372075
P1,column_positional_ablation,oracle_target,append,0.050332383665717,decision_regret,5,0.000417735330652296,0.00014785618956005843,0.0002341476231639802,0.0006013230381406117
P1,column_positional_ablation,oracle_target,append,0.0999099909990999,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,oracle_target,append,0.0999099909990999,contaminated_utility_delta,5,0.00045941775493377364,0.0018992490628323947,-0.0018988114300074492,0.0028176469398749964
P1,column_positional_ablation,oracle_target,append,0.0999099909990999,detector_cleanup_delta,5,-0.000177701204049599,0.0024237409990750776,-0.0031871731435715455,0.0028317707354723475
P1,column_positional_ablation,oracle_target,append,0.0999099909990999,decision_regret,5,0.00059527786300338,0.0006042675207980237,-0.00015501936285537026,0.0013455750888621302
P1,column_positional_ablation,oracle_target,append,0.2498124531132783,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,oracle_target,append,0.2498124531132783,contaminated_utility_delta,5,0.0011612561561281595,0.0015960077922026025,-0.0008204492603024864,0.0031429615725588056
P1,column_positional_ablation,oracle_target,append,0.2498124531132783,detector_cleanup_delta,5,0.0004951181546413879,0.0019842745951508057,-0.0019686841727077167,0.0029589204819904925
P1,column_positional_ablation,oracle_target,append,0.2498124531132783,decision_regret,5,0.001128426889822368,0.0004658040417192462,0.0005500547810017757,0.0017067989986429602
P1,column_positional_ablation,oracle_target,append,0.5,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,oracle_target,append,0.5,contaminated_utility_delta,5,0.0006980329701632795,0.0011150592904665927,-0.0006864960066717222,0.002082561946998281
P1,column_positional_ablation,oracle_target,append,0.5,detector_cleanup_delta,5,-4.762084037607205e-05,0.0006696789713564896,-0.0008791371094635551,0.0007838954287114109
P1,column_positional_ablation,oracle_target,append,0.5,decision_regret,5,0.0013873750352301722,0.0007459499911637552,0.00046115578674172145,0.002313594283718623
P1,column_positional_ablation,oracle_target,append,0.75,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,oracle_target,append,0.75,contaminated_utility_delta,5,0.0006673256346091748,0.0014305221334925016,-0.0011089021971821037,0.002443553466400453
P1,column_positional_ablation,oracle_target,append,0.75,detector_cleanup_delta,5,0.0008850287194977916,0.0021895161092816396,-0.0018336146068843985,0.0036036720458799817
P1,column_positional_ablation,oracle_target,append,0.75,decision_regret,5,0.0011143936990783798,0.0012860532931578854,-0.0004824523748071577,0.0027112397729639175
P1,column_positional_ablation,oracle_target,replace,0.0,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,oracle_target,replace,0.0,contaminated_utility_delta,5,0.0019617881469842858,0.0024091826388047497,-0.0010296072007171145,0.004953183494685686
P1,column_positional_ablation,oracle_target,replace,0.0,detector_cleanup_delta,5,0.001338040984765392,0.002571610238830406,-0.0018550348662025066,0.004531116835733291
P1,column_positional_ablation,oracle_target,replace,0.0,decision_regret,5,0.00018692179051927176,0.0003365926669280129,-0.00023101320606463263,0.0006048567871031761
P1,column_positional_ablation,oracle_target,replace,0.05,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,oracle_target,replace,0.05,contaminated_utility_delta,5,0.000981961711454388,0.0011112152373502554,-0.0003977942430188749,0.002361717665927651
P1,column_positional_ablation,oracle_target,replace,0.05,detector_cleanup_delta,5,0.000574674362489348,0.0014874170040039493,-0.00127219778169846,0.0024215465066771556
P1,column_positional_ablation,oracle_target,replace,0.05,decision_regret,5,0.00035995375001174004,0.0003857283963316477,-0.0001189913127981397,0.0008388988128216197
P1,column_positional_ablation,oracle_target,replace,0.1,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,oracle_target,replace,0.1,contaminated_utility_delta,5,-0.0016563349166229002,0.0017045124746488405,-0.0037727666908835716,0.00046009685763777125
P1,column_positional_ablation,oracle_target,replace,0.1,detector_cleanup_delta,5,-0.001352600262594828,0.0014987499564189574,-0.003213544125789708,0.0005083436006000518
P1,column_positional_ablation,oracle_target,replace,0.1,decision_regret,5,0.0006203509943623041,0.0005056844100605871,-7.539132062836236e-06,0.0012482411207874445
P1,column_positional_ablation,oracle_target,replace,0.25,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,oracle_target,replace,0.25,contaminated_utility_delta,5,-0.0015615012498067758,0.0021663917672097204,-0.004251431913156115,0.0011284294135425637
P1,column_positional_ablation,oracle_target,replace,0.25,detector_cleanup_delta,5,-0.001716485761126884,0.0028247787108446163,-0.005223911789275084,0.0017909402670213165
P1,column_positional_ablation,oracle_target,replace,0.25,decision_regret,5,0.0012446052831690479,0.00028012325772324017,0.0008967863189945461,0.0015924242473435496
P1,column_positional_ablation,oracle_target,replace,0.5,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,oracle_target,replace,0.5,contaminated_utility_delta,5,-0.0039045991161367013,0.002477022889296461,-0.006980229260502784,-0.0008289689717706182
P1,column_positional_ablation,oracle_target,replace,0.5,detector_cleanup_delta,5,-0.00450457476999808,0.0034889054867261317,-0.008836623106001498,-0.00017252643399466236
P1,column_positional_ablation,oracle_target,replace,0.5,decision_regret,5,0.001850829496131668,0.0015242361869043453,-4.175970190684096e-05,0.003743418694170177
P1,column_positional_ablation,oracle_target,replace,0.75,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,oracle_target,replace,0.75,contaminated_utility_delta,5,-0.0077840147670449,0.002324817996375891,-0.010670657575521053,-0.004897371958568748
P1,column_positional_ablation,oracle_target,replace,0.75,detector_cleanup_delta,5,-0.01335343082049385,0.00239049146279396,-0.016321618007858564,-0.010385243633129137
P1,column_positional_ablation,oracle_target,replace,0.75,decision_regret,5,0.006049443440692319,0.002086009092656573,0.0034593210504149526,0.008639565830969686
P1,column_positional_ablation,oracle_target,replace,1.0,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,oracle_target,replace,1.0,contaminated_utility_delta,5,-0.014178874610895056,0.0032662694336777856,-0.01823448377512616,-0.010123265446663952
P1,column_positional_ablation,oracle_target,replace,1.0,detector_cleanup_delta,5,-0.04645114761150035,0.01833304283540378,-0.06921462687774868,-0.023687668345252016
P1,column_positional_ablation,oracle_target,replace,1.0,decision_regret,5,0.03242189487854065,0.016163234703366215,0.012352588252853125,0.052491201504228174
P1,column_positional_ablation,source_only,append,0.0,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,source_only,append,0.0,contaminated_utility_delta,5,0.0019617881469842858,0.0024091826388047497,-0.0010296072007171145,0.004953183494685686
P1,column_positional_ablation,source_only,append,0.0,detector_cleanup_delta,5,0.001338040984765392,0.002571610238830406,-0.0018550348662025066,0.004531116835733291
P1,column_positional_ablation,source_only,append,0.0,decision_regret,5,0.00018692179051927176,0.0003365926669280129,-0.00023101320606463263,0.0006048567871031761
P1,column_positional_ablation,source_only,append,0.050332383665717,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,source_only,append,0.050332383665717,contaminated_utility_delta,5,0.001549434554059192,0.0013407134102027007,-0.00011528101929849668,0.0032141501274168807
P1,column_positional_ablation,source_only,append,0.050332383665717,detector_cleanup_delta,5,0.0012834933949539184,0.001225606778178022,-0.00023829841746423816,0.002805285207372075
P1,column_positional_ablation,source_only,append,0.050332383665717,decision_regret,5,0.000417735330652296,0.00014785618956005843,0.0002341476231639802,0.0006013230381406117
P1,column_positional_ablation,source_only,append,0.0999099909990999,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,source_only,append,0.0999099909990999,contaminated_utility_delta,5,0.00045941775493377364,0.0018992490628323947,-0.0018988114300074492,0.0028176469398749964
P1,column_positional_ablation,source_only,append,0.0999099909990999,detector_cleanup_delta,5,-0.000177701204049599,0.0024237409990750776,-0.0031871731435715455,0.0028317707354723475
P1,column_positional_ablation,source_only,append,0.0999099909990999,decision_regret,5,0.00059527786300338,0.0006042675207980237,-0.00015501936285537026,0.0013455750888621302
P1,column_positional_ablation,source_only,append,0.2498124531132783,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,source_only,append,0.2498124531132783,contaminated_utility_delta,5,0.0011612561561281595,0.0015960077922026025,-0.0008204492603024864,0.0031429615725588056
P1,column_positional_ablation,source_only,append,0.2498124531132783,detector_cleanup_delta,5,0.0004951181546413879,0.0019842745951508057,-0.0019686841727077167,0.0029589204819904925
P1,column_positional_ablation,source_only,append,0.2498124531132783,decision_regret,5,0.001128426889822368,0.0004658040417192462,0.0005500547810017757,0.0017067989986429602
P1,column_positional_ablation,source_only,append,0.5,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,source_only,append,0.5,contaminated_utility_delta,5,0.0006980329701632795,0.0011150592904665927,-0.0006864960066717222,0.002082561946998281
P1,column_positional_ablation,source_only,append,0.5,detector_cleanup_delta,5,-4.762084037607205e-05,0.0006696789713564896,-0.0008791371094635551,0.0007838954287114109
P1,column_positional_ablation,source_only,append,0.5,decision_regret,5,0.0013873750352301722,0.0007459499911637552,0.00046115578674172145,0.002313594283718623
P1,column_positional_ablation,source_only,append,0.75,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,source_only,append,0.75,contaminated_utility_delta,5,0.0006673256346091748,0.0014305221334925016,-0.0011089021971821037,0.002443553466400453
P1,column_positional_ablation,source_only,append,0.75,detector_cleanup_delta,5,0.0008850287194977916,0.0021895161092816396,-0.0018336146068843985,0.0036036720458799817
P1,column_positional_ablation,source_only,append,0.75,decision_regret,5,0.0011143936990783798,0.0012860532931578854,-0.0004824523748071577,0.0027112397729639175
P1,column_positional_ablation,source_only,replace,0.0,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,source_only,replace,0.0,contaminated_utility_delta,5,0.0019617881469842858,0.0024091826388047497,-0.0010296072007171145,0.004953183494685686
P1,column_positional_ablation,source_only,replace,0.0,detector_cleanup_delta,5,0.001338040984765392,0.002571610238830406,-0.0018550348662025066,0.004531116835733291
P1,column_positional_ablation,source_only,replace,0.0,decision_regret,5,0.00018692179051927176,0.0003365926669280129,-0.00023101320606463263,0.0006048567871031761
P1,column_positional_ablation,source_only,replace,0.05,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,source_only,replace,0.05,contaminated_utility_delta,5,0.000981961711454388,0.0011112152373502554,-0.0003977942430188749,0.002361717665927651
P1,column_positional_ablation,source_only,replace,0.05,detector_cleanup_delta,5,0.000574674362489348,0.0014874170040039493,-0.00127219778169846,0.0024215465066771556
P1,column_positional_ablation,source_only,replace,0.05,decision_regret,5,0.00035995375001174004,0.0003857283963316477,-0.0001189913127981397,0.0008388988128216197
P1,column_positional_ablation,source_only,replace,0.1,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,source_only,replace,0.1,contaminated_utility_delta,5,-0.0016563349166229002,0.0017045124746488405,-0.0037727666908835716,0.00046009685763777125
P1,column_positional_ablation,source_only,replace,0.1,detector_cleanup_delta,5,-0.001352600262594828,0.0014987499564189574,-0.003213544125789708,0.0005083436006000518
P1,column_positional_ablation,source_only,replace,0.1,decision_regret,5,0.0006203509943623041,0.0005056844100605871,-7.539132062836236e-06,0.0012482411207874445
P1,column_positional_ablation,source_only,replace,0.25,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,source_only,replace,0.25,contaminated_utility_delta,5,-0.0015615012498067758,0.0021663917672097204,-0.004251431913156115,0.0011284294135425637
P1,column_positional_ablation,source_only,replace,0.25,detector_cleanup_delta,5,-0.001716485761126884,0.0028247787108446163,-0.005223911789275084,0.0017909402670213165
P1,column_positional_ablation,source_only,replace,0.25,decision_regret,5,0.0012446052831690479,0.00028012325772324017,0.0008967863189945461,0.0015924242473435496
P1,column_positional_ablation,source_only,replace,0.5,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,source_only,replace,0.5,contaminated_utility_delta,5,-0.0039045991161367013,0.002477022889296461,-0.006980229260502784,-0.0008289689717706182
P1,column_positional_ablation,source_only,replace,0.5,detector_cleanup_delta,5,-0.00450457476999808,0.0034889054867261317,-0.008836623106001498,-0.00017252643399466236
P1,column_positional_ablation,source_only,replace,0.5,decision_regret,5,0.001850829496131668,0.0015242361869043453,-4.175970190684096e-05,0.003743418694170177
P1,column_positional_ablation,source_only,replace,0.75,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,source_only,replace,0.75,contaminated_utility_delta,5,-0.0077840147670449,0.002324817996375891,-0.010670657575521053,-0.004897371958568748
P1,column_positional_ablation,source_only,replace,0.75,detector_cleanup_delta,5,-0.01335343082049385,0.00239049146279396,-0.016321618007858564,-0.010385243633129137
P1,column_positional_ablation,source_only,replace,0.75,decision_regret,5,0.006049443440692319,0.002086009092656573,0.0034593210504149526,0.008639565830969686
P1,column_positional_ablation,source_only,replace,1.0,detection_auroc,5,0.906644679406344,0.041568823702135015,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,source_only,replace,1.0,contaminated_utility_delta,5,-0.014178874610895056,0.0032662694336777856,-0.01823448377512616,-0.010123265446663952
P1,column_positional_ablation,source_only,replace,1.0,detector_cleanup_delta,5,-0.04645114761150035,0.01833304283540378,-0.06921462687774868,-0.023687668345252016
