protocol,test_table,test_generator,contamination_mode,true_prevalence,valuation_method,metric,n_seeds,mean,std,ci95_low,ci95_high
P2,adult,TVAE,replace,0.75,knn_shapley,real_mean_value,5,0.000773336789703075,6.779744180296277e-05,0.0006891551470460212,0.0008575184323601287
P2,adult,TVAE,replace,0.75,knn_shapley,synthetic_mean_value,5,0.0007768877367655945,2.389792439988645e-05,0.0007472145444064602,0.0008065609291247288
P2,adult,TVAE,replace,0.75,knn_shapley,synthetic_negative_value_rate,5,0.15253333333333335,0.0254837638943352,0.1208910611670124,0.1841756054996543
P2,adult,TVAE,replace,0.75,knn_shapley,source_task_value_gap,5,-3.550947062519504e-06,8.832957592180233e-05,-0.00011322660146122752,0.00010612470733618851
P2,adult,TVAE,replace,1.0,data_oob,real_mean_value,0,,,,
P2,adult,TVAE,replace,1.0,data_oob,synthetic_mean_value,5,0.8121307964696431,0.01272675713275856,0.7963284403240138,0.8279331526152724
P2,adult,TVAE,replace,1.0,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P2,adult,TVAE,replace,1.0,data_oob,source_task_value_gap,0,,,,
P2,adult,TVAE,replace,1.0,knn_shapley,real_mean_value,0,,,,
P2,adult,TVAE,replace,1.0,knn_shapley,synthetic_mean_value,5,0.0007668799999999674,1.8344263408488834e-05,0.0007441025885520802,0.0007896574114478547
P2,adult,TVAE,replace,1.0,knn_shapley,synthetic_negative_value_rate,5,0.1676,0.007231873892705813,0.1586204425478775,0.1765795574521225
P2,adult,TVAE,replace,1.0,knn_shapley,source_task_value_gap,0,,,,
P3,credit,CTGAN,append,0.0,data_oob,real_mean_value,5,0.7794680749874607,0.010814482732242873,0.7660401211196385,0.792896028855283
P3,credit,CTGAN,append,0.0,data_oob,synthetic_mean_value,0,,,,
P3,credit,CTGAN,append,0.0,data_oob,synthetic_negative_value_rate,0,,,,
P3,credit,CTGAN,append,0.0,data_oob,source_task_value_gap,0,,,,
P3,credit,CTGAN,append,0.0,knn_shapley,real_mean_value,5,0.0007264799999999667,2.1016945544013417e-05,0.0007003840153657562,0.0007525759846341772
P3,credit,CTGAN,append,0.0,knn_shapley,synthetic_mean_value,0,,,,
P3,credit,CTGAN,append,0.0,knn_shapley,synthetic_negative_value_rate,0,,,,
P3,credit,CTGAN,append,0.0,knn_shapley,source_task_value_gap,0,,,,
P3,credit,CTGAN,append,0.050332383665717,data_oob,real_mean_value,5,0.7672102967589839,0.005271533254785005,0.7606648237011835,0.7737557698167843
P3,credit,CTGAN,append,0.050332383665717,data_oob,synthetic_mean_value,5,0.7767984971380277,0.049954777889604576,0.7147714478942403,0.8388255463818152
P3,credit,CTGAN,append,0.050332383665717,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P3,credit,CTGAN,append,0.050332383665717,data_oob,source_task_value_gap,5,-0.009588200379044,0.048234097012334366,-0.06947874212512732,0.050302341367039316
P3,credit,CTGAN,append,0.050332383665717,knn_shapley,real_mean_value,5,0.0007105629653350005,1.2988164041220001e-05,0.0006944360296422529,0.000726689901027748
P3,credit,CTGAN,append,0.050332383665717,knn_shapley,synthetic_mean_value,5,0.0007232235071924146,0.00016675833362455808,0.0005161656879303486,0.0009302813264544807
P3,credit,CTGAN,append,0.050332383665717,knn_shapley,synthetic_negative_value_rate,5,0.1263974358974359,0.058388118821048524,0.053899010834496344,0.19889586096037548
P3,credit,CTGAN,append,0.050332383665717,knn_shapley,source_task_value_gap,5,-1.2660541857414204e-05,0.00017906197920755234,-0.0002349953548865429,0.0002096742711717145
P3,credit,CTGAN,append,0.0999099909990999,data_oob,real_mean_value,5,0.7819092364966552,0.014497781695597838,0.7639078629114139,0.7999106100818966
P3,credit,CTGAN,append,0.0999099909990999,data_oob,synthetic_mean_value,5,0.7775522108581157,0.031145141273468097,0.7388804102198802,0.8162240114963512
P3,credit,CTGAN,append,0.0999099909990999,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P3,credit,CTGAN,append,0.0999099909990999,data_oob,source_task_value_gap,5,0.004357025638539613,0.038003241593880285,-0.04283023126362137,0.05154428254070059
P3,credit,CTGAN,append,0.0999099909990999,knn_shapley,real_mean_value,5,0.0007218943082739247,2.3502258307999244e-05,0.0006927124002563967,0.0007510762162914527
P3,credit,CTGAN,append,0.0999099909990999,knn_shapley,synthetic_mean_value,5,0.0006887440379108173,0.00012522175081575268,0.0005332606981308544,0.0008442273776907803
P3,credit,CTGAN,append,0.0999099909990999,knn_shapley,synthetic_negative_value_rate,5,0.1485233371534497,0.01666469203415956,0.12783138901348073,0.16921528529341867
P3,credit,CTGAN,append,0.0999099909990999,knn_shapley,source_task_value_gap,5,3.3150270363107315e-05,0.0001302002595336815,-0.00012851470445665142,0.00019481524518286607
P3,credit,CTGAN,append,0.2498124531132783,data_oob,real_mean_value,5,0.7814972471398645,0.016772643332214673,0.7606712597595411,0.8023232345201878
P3,credit,CTGAN,append,0.2498124531132783,data_oob,synthetic_mean_value,5,0.7554206284689606,0.020009940836542908,0.730575005326038,0.7802662516118832
P3,credit,CTGAN,append,0.2498124531132783,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P3,credit,CTGAN,append,0.2498124531132783,data_oob,source_task_value_gap,5,0.026076618670903894,0.024584603930097988,-0.0044491989391975476,0.056602436281005336
P3,credit,CTGAN,append,0.2498124531132783,knn_shapley,real_mean_value,5,0.0007566550719301223,3.828049171688651e-05,0.0007091235635317269,0.0008041865803285177
P3,credit,CTGAN,append,0.2498124531132783,knn_shapley,synthetic_mean_value,5,0.0006455349572989557,5.959698417780202e-05,0.0005715355276438596,0.0007195343869540519
P3,credit,CTGAN,append,0.2498124531132783,knn_shapley,synthetic_negative_value_rate,5,0.17350122076196448,0.01687662906951646,0.1525461180353068,0.19445632348862216
P3,credit,CTGAN,append,0.2498124531132783,knn_shapley,source_task_value_gap,5,0.00011112011463116646,9.54079424242082e-05,-7.344492619670414e-06,0.00022958472188200335
P3,credit,CTGAN,append,0.5,data_oob,real_mean_value,5,0.755912338587593,0.016496697750948367,0.7354289829009913,0.7763956942741946
P3,credit,CTGAN,append,0.5,data_oob,synthetic_mean_value,5,0.7796190859762457,0.009091344119686852,0.768330691287549,0.7909074806649424
P3,credit,CTGAN,append,0.5,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P3,credit,CTGAN,append,0.5,data_oob,source_task_value_gap,5,-0.023706747388652815,0.022993185752022145,-0.05225655834095046,0.004843063563644823
P3,credit,CTGAN,append,0.5,knn_shapley,real_mean_value,5,0.0007275391513421679,5.327192860287974e-05,0.0006613933154810907,0.000793684987203245
P3,credit,CTGAN,append,0.5,knn_shapley,synthetic_mean_value,5,0.0007255260070889445,3.889968109008934e-05,0.0006772256735377729,0.0007738263406401162
P3,credit,CTGAN,append,0.5,knn_shapley,synthetic_negative_value_rate,5,0.15261147216400345,0.015574915338846293,0.13327266051268644,0.17195028381532046
P3,credit,CTGAN,append,0.5,knn_shapley,source_task_value_gap,5,2.013144253223205e-06,8.611139039453433e-05,-0.0001049082690349395,0.0001089345575413859
P3,credit,CTGAN,append,0.75,data_oob,real_mean_value,5,0.7701496111236362,0.023046052809503944,0.7415341570493724,0.7987650651979
P3,credit,CTGAN,append,0.75,data_oob,synthetic_mean_value,5,0.781441715311368,0.014341750550151012,0.7636340799820265,0.7992493506407095
P3,credit,CTGAN,append,0.75,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P3,credit,CTGAN,append,0.75,data_oob,source_task_value_gap,5,-0.011292104187731678,0.020896492897186862,-0.037238527106889276,0.01465431873142592
P3,credit,CTGAN,append,0.75,knn_shapley,real_mean_value,5,0.000753419357905127,5.7596307645535514e-05,0.0006819040962721973,0.0008249346195380567
P3,credit,CTGAN,append,0.75,knn_shapley,synthetic_mean_value,5,0.0007048178358759916,3.167687632924036e-05,0.0006654857989624209,0.0007441498727895623
P3,credit,CTGAN,append,0.75,knn_shapley,synthetic_negative_value_rate,5,0.15362438978871143,0.01997929127713907,0.12881682310026135,0.1784319564771615
P3,credit,CTGAN,append,0.75,knn_shapley,source_task_value_gap,5,4.860152202913544e-05,7.931473657465055e-05,-4.988073090262348e-05,0.00014708377496089437
P3,credit,CTGAN,replace,0.0,data_oob,real_mean_value,5,0.7794680749874607,0.010814482732242873,0.7660401211196385,0.792896028855283
P3,credit,CTGAN,replace,0.0,data_oob,synthetic_mean_value,0,,,,
P3,credit,CTGAN,replace,0.0,data_oob,synthetic_negative_value_rate,0,,,,
P3,credit,CTGAN,replace,0.0,data_oob,source_task_value_gap,0,,,,
P3,credit,CTGAN,replace,0.0,knn_shapley,real_mean_value,5,0.0007264799999999667,2.1016945544013417e-05,0.0007003840153657562,0.0007525759846341772
P3,credit,CTGAN,replace,0.0,knn_shapley,synthetic_mean_value,0,,,,
P3,credit,CTGAN,replace,0.0,knn_shapley,synthetic_negative_value_rate,0,,,,
P3,credit,CTGAN,replace,0.0,knn_shapley,source_task_value_gap,0,,,,
P3,credit,CTGAN,replace,0.05,data_oob,real_mean_value,5,0.7808146346907615,0.019255113957680113,0.7569062529081994,0.8047230164733237
P3,credit,CTGAN,replace,0.05,data_oob,synthetic_mean_value,5,0.7438007696250635,0.061553140990423916,0.6673724504808938,0.8202290887692332
P3,credit,CTGAN,replace,0.05,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P3,credit,CTGAN,replace,0.05,data_oob,source_task_value_gap,5,0.03701386506569808,0.04957500182410466,-0.02454162991017861,0.09856936004157477
P3,credit,CTGAN,replace,0.05,knn_shapley,real_mean_value,5,0.0007150186698955259,2.189449192306302e-05,0.0006878330675156954,0.0007422042722753563
P3,credit,CTGAN,replace,0.05,knn_shapley,synthetic_mean_value,5,0.0006466452719843337,0.00024453911747663795,0.00034300985366107143,0.0009502806903075959
P3,credit,CTGAN,replace,0.05,knn_shapley,synthetic_negative_value_rate,5,0.148,0.09654014708917735,0.028129574978072558,0.2678704250219274
P3,credit,CTGAN,replace,0.05,knn_shapley,source_task_value_gap,5,6.837339791119212e-05,0.0002561812408002666,-0.00024971762580566813,0.00038646442162805234
P3,credit,CTGAN,replace,0.1,data_oob,real_mean_value,5,0.7861745352441087,0.007092219674679774,0.7773683814067065,0.794980689081511
P3,credit,CTGAN,replace,0.1,data_oob,synthetic_mean_value,5,0.7866551328409412,0.03824668411194588,0.7391656021284662,0.8341446635534163
P3,credit,CTGAN,replace,0.1,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P3,credit,CTGAN,replace,0.1,data_oob,source_task_value_gap,5,-0.00048059759683247714,0.03917940517180143,-0.049128254469696674,0.048167059276031716
P3,credit,CTGAN,replace,0.1,knn_shapley,real_mean_value,5,0.0007171388316018414,2.9303558295959844e-05,0.0006807536582464828,0.0007535240049572
P3,credit,CTGAN,replace,0.1,knn_shapley,synthetic_mean_value,5,0.0007265505155830759,0.0001221836994862232,0.0005748394147636847,0.000878261616402467
P3,credit,CTGAN,replace,0.1,knn_shapley,synthetic_negative_value_rate,5,0.136,0.04098780306383839,0.08510692057016594,0.18689307942983407
P3,credit,CTGAN,replace,0.1,knn_shapley,source_task_value_gap,5,-9.411683981234444e-06,0.0001435982945557277,-0.0001877125165345411,0.00016888914857207224
P3,credit,CTGAN,replace,0.25,data_oob,real_mean_value,5,0.7666277659134145,0.020688268158890296,0.7409398881553352,0.7923156436714939
P3,credit,CTGAN,replace,0.25,data_oob,synthetic_mean_value,5,0.7685533670286875,0.032274929210331676,0.7284787493836435,0.8086279846737314
P3,credit,CTGAN,replace,0.25,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P3,credit,CTGAN,replace,0.25,data_oob,source_task_value_gap,5,-0.0019256011152728237,0.041086414809932824,-0.052941123200032365,0.049089920969486715
P3,credit,CTGAN,replace,0.25,knn_shapley,real_mean_value,5,0.0007413984405477237,4.225133592766268e-05,0.0006889364778503317,0.0007938604032451158
P3,credit,CTGAN,replace,0.25,knn_shapley,synthetic_mean_value,5,0.0006714846783566976,9.418199536128676e-05,0.0005545422854375939,0.0007884270712758013
P3,credit,CTGAN,replace,0.25,knn_shapley,synthetic_negative_value_rate,5,0.1688,0.027626074639731213,0.13449769770815573,0.20310230229184428
P3,credit,CTGAN,replace,0.25,knn_shapley,source_task_value_gap,5,6.991376219102612e-05,0.00013229646713978015,-9.43539981459862e-05,0.00023418152252803844
P3,credit,CTGAN,replace,0.5,data_oob,real_mean_value,5,0.7615391846931405,0.023705940612563595,0.7321043716909639,0.7909739976953172
P3,credit,CTGAN,replace,0.5,data_oob,synthetic_mean_value,5,0.7726189375063719,0.011831628037353504,0.7579280309322518,0.787309844080492
P3,credit,CTGAN,replace,0.5,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P3,credit,CTGAN,replace,0.5,data_oob,source_task_value_gap,5,-0.011079752813231458,0.02460016880413733,-0.04162489676706412,0.019465391140601203
P3,credit,CTGAN,replace,0.5,knn_shapley,real_mean_value,5,0.000725545271834583,7.720935438465369e-05,0.0006296771961706026,0.0008214133474985635
P3,credit,CTGAN,replace,0.5,knn_shapley,synthetic_mean_value,5,0.0007240547281653481,7.497593584521962e-05,0.0006309598078947038,0.0008171496484359925
P3,credit,CTGAN,replace,0.5,knn_shapley,synthetic_negative_value_rate,5,0.1516,0.011781341180018513,0.13697153280621557,0.16622846719378445
P3,credit,CTGAN,replace,0.5,knn_shapley,source_task_value_gap,5,1.4905436692348251e-06,0.00014785043361695925,-0.000182090016871759,0.00018507110421022867
P3,credit,CTGAN,replace,0.75,data_oob,real_mean_value,5,0.7747213109886839,0.030912417982749216,0.7363384744820776,0.8131041474952903
P3,credit,CTGAN,replace,0.75,data_oob,synthetic_mean_value,5,0.7710545013583588,0.009525776364574424,0.7592266877915265,0.7828823149251912
P3,credit,CTGAN,replace,0.75,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P3,credit,CTGAN,replace,0.75,data_oob,source_task_value_gap,5,0.0036668096303251073,0.030660819383203603,-0.03440362595322695,0.04173724521387716
P3,credit,CTGAN,replace,0.75,knn_shapley,real_mean_value,5,0.0008158815364270923,0.00011617012211859157,0.0006716372781255023,0.0009601257947286822
P3,credit,CTGAN,replace,0.75,knn_shapley,synthetic_mean_value,5,0.0006771594878575923,4.029365768412483e-05,0.000627128303755268,0.0007271906719599166
P3,credit,CTGAN,replace,0.75,knn_shapley,synthetic_negative_value_rate,5,0.1688,0.02081879492723395,0.14295005185286647,0.19464994814713354
P3,credit,CTGAN,replace,0.75,knn_shapley,source_task_value_gap,5,0.00013872204856950012,0.00014536813874548496,-4.1776335796658235e-05,0.0003192204329356585
P3,credit,CTGAN,replace,1.0,data_oob,real_mean_value,0,,,,
P3,credit,CTGAN,replace,1.0,data_oob,synthetic_mean_value,5,0.7821327127336049,0.008607259818739891,0.7714453880934897,0.79282003737372
P3,credit,CTGAN,replace,1.0,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P3,credit,CTGAN,replace,1.0,data_oob,source_task_value_gap,0,,,,
P3,credit,CTGAN,replace,1.0,knn_shapley,real_mean_value,0,,,,
P3,credit,CTGAN,replace,1.0,knn_shapley,synthetic_mean_value,5,0.0007205599999999667,2.126518281134677e-05,0.0006941557880878958,0.0007469642119120375
P3,credit,CTGAN,replace,1.0,knn_shapley,synthetic_negative_value_rate,5,0.1696,0.01747283606058273,0.14790460851705794,0.19129539148294206
P3,credit,CTGAN,replace,1.0,knn_shapley,source_task_value_gap,0,,,,
P4,credit,TVAE,append,0.0,data_oob,real_mean_value,5,0.7794680749874607,0.010814482732242873,0.7660401211196385,0.792896028855283
P4,credit,TVAE,append,0.0,data_oob,synthetic_mean_value,0,,,,
P4,credit,TVAE,append,0.0,data_oob,synthetic_negative_value_rate,0,,,,
P4,credit,TVAE,append,0.0,data_oob,source_task_value_gap,0,,,,
P4,credit,TVAE,append,0.0,knn_shapley,real_mean_value,5,0.0007264799999999667,2.1016945544013417e-05,0.0007003840153657562,0.0007525759846341772
P4,credit,TVAE,append,0.0,knn_shapley,synthetic_mean_value,0,,,,
P4,credit,TVAE,append,0.0,knn_shapley,synthetic_negative_value_rate,0,,,,
P4,credit,TVAE,append,0.0,knn_shapley,source_task_value_gap,0,,,,
P4,credit,TVAE,append,0.050332383665717,data_oob,real_mean_value,5,0.7682479755944612,0.0058408362342687115,0.7609956195229657,0.7755003316659568
P4,credit,TVAE,append,0.050332383665717,data_oob,synthetic_mean_value,5,0.8373341957589171,0.06511564719122465,0.7564824409218354,0.9181859505959988
P4,credit,TVAE,append,0.050332383665717,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P4,credit,TVAE,append,0.050332383665717,data_oob,source_task_value_gap,5,-0.06908622016445569,0.06330740661451853,-0.1476927477773502,0.009520307448438806
P4,credit,TVAE,append,0.050332383665717,knn_shapley,real_mean_value,5,0.0006991842867004287,1.2348830224774231e-05,0.000683851188790396,0.0007145173846104614
P4,credit,TVAE,append,0.050332383665717,knn_shapley,synthetic_mean_value,5,0.000973998786270404,0.00017634833382079273,0.0007550334090219064,0.0011929641635189017
P4,credit,TVAE,append,0.050332383665717,knn_shapley,synthetic_negative_value_rate,5,0.08425641025641026,0.04671088353230089,0.026257187850063174,0.14225563266275734
P4,credit,TVAE,append,0.050332383665717,knn_shapley,source_task_value_gap,5,-0.0002748144995699753,0.00018679528844650682,-0.0005067514842680904,-4.287751487186024e-05
P4,credit,TVAE,append,0.0999099909990999,data_oob,real_mean_value,5,0.78686839871083,0.012754915993856591,0.771031078721145,0.8027057187005151
P4,credit,TVAE,append,0.0999099909990999,data_oob,synthetic_mean_value,5,0.8752571825891933,0.01630027184537553,0.8550177218778561,0.8954966433005305
P4,credit,TVAE,append,0.0999099909990999,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P4,credit,TVAE,append,0.0999099909990999,data_oob,source_task_value_gap,5,-0.08838878387836342,0.022464466047081896,-0.11628210260789584,-0.06049546514883101
P4,credit,TVAE,append,0.0999099909990999,knn_shapley,real_mean_value,5,0.0006898191162559064,2.7253296711445542e-05,0.0006559796788969394,0.0007236585536148734
P4,credit,TVAE,append,0.0999099909990999,knn_shapley,synthetic_mean_value,5,0.0010461685157495085,9.199765050847436e-05,0.0009319383451938037,0.0011603986863052134
P4,credit,TVAE,append,0.0999099909990999,knn_shapley,synthetic_negative_value_rate,5,0.07257589350016595,0.02693048361531688,0.039137281540810635,0.10601450545952126
P4,credit,TVAE,append,0.0999099909990999,knn_shapley,source_task_value_gap,5,-0.00035634939949360204,0.00010833336229761336,-0.0004908630352629135,-0.00022183576372429055
P4,credit,TVAE,append,0.2498124531132783,data_oob,real_mean_value,5,0.7895895005952184,0.01610644011337856,0.7695907137672112,0.8095882874232255
P4,credit,TVAE,append,0.2498124531132783,data_oob,synthetic_mean_value,5,0.8639022126481157,0.01789909843539069,0.8416775465205858,0.8861268787756457
P4,credit,TVAE,append,0.2498124531132783,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P4,credit,TVAE,append,0.2498124531132783,data_oob,source_task_value_gap,5,-0.07431271205289733,0.01161538785553634,-0.08873512097829002,-0.05989030312750463
P4,credit,TVAE,append,0.2498124531132783,knn_shapley,real_mean_value,5,0.0006658958286026665,2.518731996693002e-05,0.0006346216401884907,0.0006971700170168424
P4,credit,TVAE,append,0.2498124531132783,knn_shapley,synthetic_mean_value,5,0.0009677928885982028,2.747157805360452e-05,0.0009336824191551974,0.0010019033580412082
P4,credit,TVAE,append,0.2498124531132783,knn_shapley,synthetic_negative_value_rate,5,0.08061794331690367,0.028575653335373433,0.04513658334521916,0.11609930328858817
P4,credit,TVAE,append,0.2498124531132783,knn_shapley,source_task_value_gap,5,-0.0003018970599955362,3.773391880227082e-05,-0.00034874990848345993,-0.00025504421150761243
P4,credit,TVAE,append,0.5,data_oob,real_mean_value,5,0.7676222489643818,0.011808887901851575,0.7529595779978288,0.7822849199309349
P4,credit,TVAE,append,0.5,data_oob,synthetic_mean_value,5,0.8794890712768473,0.012447905818881605,0.8640329547685108,0.8949451877851837
P4,credit,TVAE,append,0.5,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P4,credit,TVAE,append,0.5,data_oob,source_task_value_gap,5,-0.1118668223124655,0.018221520198972982,-0.13449182793607295,-0.08924181668885807
P4,credit,TVAE,append,0.5,knn_shapley,real_mean_value,5,0.0005898049854881596,3.133552454935627e-05,0.0005508967927903937,0.0006287131781859255
P4,credit,TVAE,append,0.5,knn_shapley,synthetic_mean_value,5,0.0008875853606029214,1.5721824456656466e-05,0.0008680641371890117,0.0009071065840168312
P4,credit,TVAE,append,0.5,knn_shapley,synthetic_negative_value_rate,5,0.0795056417647175,0.024772912637371837,0.04874600801224583,0.11026527551718918
P4,credit,TVAE,append,0.5,knn_shapley,source_task_value_gap,5,-0.0002977803751147617,4.150115888848895e-05,-0.00034931086999033257,-0.00024624988023919087
P4,credit,TVAE,append,0.75,data_oob,real_mean_value,5,0.7795592768256837,0.022801893105847088,0.7512469870652627,0.8078715665861047
P4,credit,TVAE,append,0.75,data_oob,synthetic_mean_value,5,0.8906444767768427,0.016561947882388198,0.8700801023511542,0.9112088512025311
P4,credit,TVAE,append,0.75,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P4,credit,TVAE,append,0.75,data_oob,source_task_value_gap,5,-0.11108519995115892,0.019314009474541306,-0.13506671017666327,-0.08710368972565459
P4,credit,TVAE,append,0.75,knn_shapley,real_mean_value,5,0.0005581129348236317,4.75636261413771e-05,0.0004990548926198604,0.0006171709770274031
P4,credit,TVAE,append,0.75,knn_shapley,synthetic_mean_value,5,0.0008112055158770823,2.2572688252868587e-05,0.0007831778215308183,0.0008392332102233463
P4,credit,TVAE,append,0.75,knn_shapley,synthetic_negative_value_rate,5,0.07793853849536404,0.01925414496440027,0.05403135987687194,0.10184571711385615
P4,credit,TVAE,append,0.75,knn_shapley,source_task_value_gap,5,-0.00025309258105345053,5.478029465737074e-05,-0.0003211113007405018,-0.00018507386136639928
P4,credit,TVAE,replace,0.0,data_oob,real_mean_value,5,0.7794680749874607,0.010814482732242873,0.7660401211196385,0.792896028855283
P4,credit,TVAE,replace,0.0,data_oob,synthetic_mean_value,0,,,,
P4,credit,TVAE,replace,0.0,data_oob,synthetic_negative_value_rate,0,,,,
P4,credit,TVAE,replace,0.0,data_oob,source_task_value_gap,0,,,,
P4,credit,TVAE,replace,0.0,knn_shapley,real_mean_value,5,0.0007264799999999667,2.1016945544013417e-05,0.0007003840153657562,0.0007525759846341772
P4,credit,TVAE,replace,0.0,knn_shapley,synthetic_mean_value,0,,,,
P4,credit,TVAE,replace,0.0,knn_shapley,synthetic_negative_value_rate,0,,,,
P4,credit,TVAE,replace,0.0,knn_shapley,source_task_value_gap,0,,,,
P4,credit,TVAE,replace,0.05,data_oob,real_mean_value,5,0.782554599606348,0.01742809430623003,0.7609147623490021,0.8041944368636939
P4,credit,TVAE,replace,0.05,data_oob,synthetic_mean_value,5,0.8514825799255359,0.03292051805205627,0.8106063578580806,0.8923588019929912
P4,credit,TVAE,replace,0.05,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P4,credit,TVAE,replace,0.05,data_oob,source_task_value_gap,5,-0.06892798031918804,0.04263710348779366,-0.12186893670766957,-0.015987023930706508
P4,credit,TVAE,replace,0.05,knn_shapley,real_mean_value,5,0.0006996001868450413,2.59424661825461e-05,0.0006673883605615551,0.0007318120131285274
P4,credit,TVAE,replace,0.05,knn_shapley,synthetic_mean_value,5,0.001005196449943536,0.00022128963960805375,0.00073042907126673,0.0012799638286203421
P4,credit,TVAE,replace,0.05,knn_shapley,synthetic_negative_value_rate,5,0.08,0.04,0.03033344007184944,0.12966655992815057
P4,credit,TVAE,replace,0.05,knn_shapley,source_task_value_gap,5,-0.0003055962630984949,0.00024031313799615487,-0.0006039844348436935,-7.208091353296377e-06
P4,credit,TVAE,replace,0.1,data_oob,real_mean_value,5,0.7874070224128858,0.007996062842791841,0.7774785990536164,0.7973354457721553
P4,credit,TVAE,replace,0.1,data_oob,synthetic_mean_value,5,0.8367496083842623,0.01677320356157976,0.8159229253873055,0.857576291381219
P4,credit,TVAE,replace,0.1,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P4,credit,TVAE,replace,0.1,data_oob,source_task_value_gap,5,-0.0493425859713764,0.015822941906205167,-0.06898936328198099,-0.0296958086607718
P4,credit,TVAE,replace,0.1,knn_shapley,real_mean_value,5,0.0006965698069164604,2.726730671570464e-05,0.0006627129738395902,0.0007304266399933305
P4,credit,TVAE,replace,0.1,knn_shapley,synthetic_mean_value,5,0.0009900717377514978,9.5631445280897e-05,0.0008713296150500147,0.001108813860452981
P4,credit,TVAE,replace,0.1,knn_shapley,synthetic_negative_value_rate,5,0.08,0.02345207879911715,0.05088039807209847,0.10911960192790153
P4,credit,TVAE,replace,0.1,knn_shapley,source_task_value_gap,5,-0.0002935019308350375,0.0001143202493303981,-0.0004354492686942708,-0.00015155459297580423
P4,credit,TVAE,replace,0.25,data_oob,real_mean_value,5,0.7714373262829374,0.019037739788105707,0.7477988501808751,0.7950758023849996
P4,credit,TVAE,replace,0.25,data_oob,synthetic_mean_value,5,0.8554243359801406,0.011319895413801264,0.8413688293813917,0.8694798425788894
P4,credit,TVAE,replace,0.25,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P4,credit,TVAE,replace,0.25,data_oob,source_task_value_gap,5,-0.08398700969720323,0.027493974036833572,-0.11812528742628847,-0.049848731968117975
P4,credit,TVAE,replace,0.25,knn_shapley,real_mean_value,5,0.0006569669121867926,3.3307199480862714e-05,0.0006156105617104142,0.000698323262663171
P4,credit,TVAE,replace,0.25,knn_shapley,synthetic_mean_value,5,0.0009622192634394808,4.0664391330696914e-05,0.0009117277527152852,0.0010127107741636763
P4,credit,TVAE,replace,0.25,knn_shapley,synthetic_negative_value_rate,5,0.0872,0.0130843417870369,0.07095364386284318,0.10344635613715682
P4,credit,TVAE,replace,0.25,knn_shapley,source_task_value_gap,5,-0.00030525235125268807,6.596133548345176e-05,-0.0003871541667959306,-0.00022335053570944553
P4,credit,TVAE,replace,0.5,data_oob,real_mean_value,5,0.7739611291449779,0.025794426915961337,0.7419331178891306,0.8059891404008253
P4,credit,TVAE,replace,0.5,data_oob,synthetic_mean_value,5,0.876187850828029,0.011093795974174384,0.8624130837634788,0.8899626178925791
P4,credit,TVAE,replace,0.5,data_oob,synthetic_negative_value_rate,5,0.0,0.0,0.0,0.0
P4,credit,TVAE,replace,0.5,data_oob,source_task_value_gap,5,-0.1022267216830511,0.03508518236783002,-0.14579072949959912,-0.05866271386650306
P4,credit,TVAE,replace,0.5,knn_shapley,real_mean_value,5,0.0005826892011819446,5.867585538500699e-05,0.000509833503986571,0.0006555448983773183
P4,credit,TVAE,replace,0.5,knn_shapley,synthetic_mean_value,5,0.0009045107988179798,5.638689432119307e-05,0.0008344972221688341,0.0009745243754671255
P4,credit,TVAE,replace,0.5,knn_shapley,synthetic_negative_value_rate,5,0.0728,0.00794984276574071,0.06292896644639911,0.08267103355360089
P4,credit,TVAE,replace,0.5,knn_shapley,source_task_value_gap,5,-0.0003218215976360351,0.00011176634427547167,-0.00046059784353373563,-0.00018304535173833454
P4,credit,TVAE,replace,0.75,data_oob,real_mean_value,5,0.7894621405729694,0.026792367739124343,0.7561950221246627,0.822729259021276
P4,credit,TVAE,replace,0.75,data_oob,synthetic_mean_value,5,0.8799497965604225,0.009751537767789151,0.8678416631870344,0.8920579299338106
