seed,protocol,detector,calibration_policy,source_validation_auroc,target_test_auroc,ranking_shift,source_validation_ece,target_test_ece,calibration_shift,reference_fpr,target_test_fpr,threshold_fpr_shift,prevalence_mae,prevalence_decision_error_rate,governance_regret
2026,P3,flat_transformer,source_only,0.916312584985882,0.7964410399335495,-0.1198715450523324,0.0497827743568007,0.4382136418636815,0.3884308675068807,0.0499515972894482,0.9994866529774128,0.9495350556879644,0.6692265517093773,0.38461538461538464,
2026,P3,flat_transformer,target_real_anchor,0.916312584985882,0.7964410399335495,-0.1198715450523324,0.0497827743568007,0.4382136418636815,0.3884308675068807,0.05,0.0318275154004106,-0.0181724845995893,0.6692265517093773,0.38461538461538464,0.0006055305120096691
2026,P4,char3gram,oracle_target,0.9006605447155767,0.6556869784836972,-0.2449735662318795,0.3992777458528168,0.0308032468845316,-0.3684744989682851,0.0499657768651608,0.0533880903490759,0.0034223134839151,0.038638733931862186,0.16076923076923078,0.0012657140343340847
2026,P4,char3gram,source_only,0.9006605447155767,0.6556869784836972,-0.2449735662318795,0.0215902650897393,0.4699692216404929,0.4483789565507535,0.0499515972894482,1.0,0.9500484027105518,0.6692265517093773,0.38461538461538464,
2026,P4,char3gram,target_real_anchor,0.9006605447155767,0.6556869784836972,-0.2449735662318795,0.0215902650897393,0.4699692216404929,0.4483789565507535,0.05,0.0523613963039014,0.0023613963039014,0.6692265517093773,0.38461538461538464,0.0011161313213388737
2026,P4,column_positional_ablation,oracle_target,0.8488413056455459,0.7269924083670294,-0.1218488972785165,0.2658691263829996,0.0142175642803476,-0.251651562102652,0.0496235455167693,0.0446611909650924,-0.0049623545516769,0.03319517802405922,0.10615384615384615,0.001228473620319123
2026,P4,column_positional_ablation,source_only,0.8488413056455459,0.7269924083670294,-0.1218488972785165,0.0076054001769476,0.4148609343212785,0.4072555341443309,0.0482090997095837,0.9460985626283368,0.897889462918753,0.6692265517093773,0.38461538461538464,0.12358961376428247
2026,P4,column_positional_ablation,target_real_anchor,0.8488413056455459,0.7269924083670294,-0.1218488972785165,0.0076054001769476,0.4148609343212785,0.4072555341443309,0.05,0.0266940451745379,-0.023305954825462,0.6692265517093773,0.38461538461538464,0.0009309413440476859
2026,P4,datum_ta,source_only,0.9228418997853038,0.3734090985752775,-0.5494328012100262,0.0191887269793303,0.4805622249170195,0.4613734979376891,0.0499515972894482,1.0,0.9500484027105518,0.6692265517093773,0.38461538461538464,
2026,P4,datum_ta,target_real_anchor,0.9228418997853038,0.3734090985752775,-0.5494328012100262,0.0191887269793303,0.4805622249170195,0.4613734979376891,0.05,0.0395277207392197,-0.0104722792607802,0.6692265517093773,0.38461538461538464,0.004028037270316709
2026,P4,datum_transformer,oracle_target,0.9319354805456715,0.6436700991697903,-0.2882653813758812,0.3019629004443463,0.0612569261281564,-0.2407059743161899,0.0499657768651608,0.0518480492813141,0.0018822724161533,0.04671328949381933,0.12230769230769231,0.0017340829720564263
2026,P4,datum_transformer,source_only,0.9319354805456715,0.6436700991697903,-0.2882653813758812,0.029902390268419,0.4661998116672513,0.4362974213988322,0.049757986447241,1.0,0.950242013552759,0.6692265517093773,0.38461538461538464,
2026,P4,datum_transformer,target_real_anchor,0.9319354805456715,0.6436700991697903,-0.2882653813758812,0.029902390268419,0.4661998116672513,0.4362974213988322,0.05,0.0395277207392197,-0.0104722792607802,0.6692265517093773,0.38461538461538464,0.001314248483729723
2026,P4,flat_transformer,source_only,0.9168832777772052,0.7952430545307354,-0.1216402232464697,0.0282897126641853,0.4513149214812506,0.4230252088170653,0.0495643756050338,0.9994866529774128,0.9499222773723788,0.6692265517093773,0.38461538461538464,
2026,P4,flat_transformer,target_real_anchor,0.9168832777772052,0.7952430545307354,-0.1216402232464697,0.0282897126641853,0.4513149214812506,0.4230252088170653,0.05,0.0323408624229979,-0.017659137577002,0.6692265517093773,0.38461538461538464,0.0007870171497971911
2027,P1,c2st_lr,oracle_target,0.7080931682104714,0.6980300517294293,-0.010063116481042,0.0232051040233942,0.0231568769964743,-4.8227026919842736e-05,0.0498213159554341,0.0466582597730138,-0.0031630561824202,0.022599823721454766,0.07846153846153846,0.0004077196980968523
2027,P1,c2st_lr,source_only,0.7080931682104714,0.6980300517294293,-0.010063116481042,0.0232051040233942,0.0231568769964743,-4.8227026919842736e-05,0.0498213159554341,0.0466582597730138,-0.0031630561824202,0.022599823721454766,0.07846153846153846,0.0004077196980968523
2027,P1,c2st_lr,target_real_anchor,0.7080931682104714,0.6980300517294293,-0.010063116481042,0.0232051040233942,0.0231568769964743,-4.8227026919842736e-05,0.05,0.0435056746532156,-0.0064943253467843,0.022599823721454766,0.07846153846153846,0.00040099045055523656
2027,P1,c2st_xgb,oracle_target,0.939370651413588,0.9387678918150462,-0.0006027595985418,0.0152720442480172,0.0179910016380468,0.0027189573900295,0.0498213159554341,0.0466582597730138,-0.0031630561824202,0.0086300309873467,0.08153846153846153,0.0021484475389214126
2027,P1,c2st_xgb,source_only,0.939370651413588,0.9387678918150462,-0.0006027595985418,0.0152720442480172,0.0179910016380468,0.0027189573900295,0.0498213159554341,0.0466582597730138,-0.0031630561824202,0.0086300309873467,0.08153846153846153,0.0021484475389214126
2027,P1,c2st_xgb,target_real_anchor,0.939370651413588,0.9387678918150462,-0.0006027595985418,0.0152720442480172,0.0179910016380468,0.0027189573900295,0.05,0.0403530895334174,-0.0096469104665826,0.0086300309873467,0.08153846153846153,0.002012543790831958
2027,P1,char3gram,oracle_target,0.9015072617501512,0.898433089660634,-0.0030741720895173,0.0227538727957631,0.0252818788769145,0.0025280060811513,0.0498213159554341,0.046343001261034,-0.0034783146944,0.00988951210960507,0.07692307692307693,0.0025631416455884166
2027,P1,char3gram,source_only,0.9015072617501512,0.898433089660634,-0.0030741720895173,0.0227538727957631,0.0252818788769145,0.0025280060811513,0.0498213159554341,0.046343001261034,-0.0034783146944,0.00988951210960507,0.07692307692307693,0.0025631416455884166
2027,P1,char3gram,target_real_anchor,0.9015072617501512,0.898433089660634,-0.0030741720895173,0.0227538727957631,0.0252818788769145,0.0025280060811513,0.05,0.0337326607818411,-0.0162673392181588,0.00988951210960507,0.07692307692307693,0.002194884419255771
2027,P1,column_positional_ablation,oracle_target,0.9327017012513428,0.9333093079578724,0.0006076067065294,0.0249242893127979,0.0310808286919601,0.0061565393791621,0.0494008829093966,0.0457124842370744,-0.0036883986723222,0.012077004176477014,0.07307692307692308,0.003194076233244486
2027,P1,column_positional_ablation,source_only,0.9327017012513428,0.9333093079578724,0.0006076067065294,0.0249242893127979,0.0310808286919601,0.0061565393791621,0.0494008829093966,0.0457124842370744,-0.0036883986723222,0.012077004176477014,0.07307692307692308,0.003194076233244486
2027,P1,column_positional_ablation,target_real_anchor,0.9327017012513428,0.9333093079578724,0.0006076067065294,0.0249242893127979,0.0310808286919601,0.0061565393791621,0.05,0.051702395964691,0.001702395964691,0.012077004176477014,0.07307692307692308,0.0034416381490849314
2027,P1,datum_transformer,oracle_target,0.9300534680003564,0.9287760257231864,-0.0012774422771701,0.0311578165235416,0.0352508868219894,0.0040930702984478,0.0491906663863779,0.0529634300126103,0.0037727636262323,0.013355048656238265,0.07538461538461538,0.004405966374051444
2027,P1,datum_transformer,source_only,0.9300534680003564,0.9287760257231864,-0.0012774422771701,0.0311578165235416,0.0352508868219894,0.0040930702984478,0.0491906663863779,0.0529634300126103,0.0037727636262323,0.013355048656238265,0.07538461538461538,0.004405966374051444
2027,P1,datum_transformer,target_real_anchor,0.9300534680003564,0.9287760257231864,-0.0012774422771701,0.0311578165235416,0.0352508868219894,0.0040930702984478,0.05,0.0592686002522068,0.0092686002522068,0.013355048656238265,0.07538461538461538,0.004322797608580947
2027,P1,flat_transformer,oracle_target,0.9068406498213866,0.9014741118297078,-0.0053665379916787,0.0410961777067872,0.0415822563228488,0.0004860786160616,0.0498213159554341,0.046343001261034,-0.0034783146944,0.010587457537600037,0.07846153846153846,0.002989510489510448
2027,P1,flat_transformer,source_only,0.9068406498213866,0.9014741118297078,-0.0053665379916787,0.0410961777067872,0.0415822563228488,0.0004860786160616,0.0498213159554341,0.046343001261034,-0.0034783146944,0.010587457537600037,0.07846153846153846,0.002989510489510448
2027,P1,flat_transformer,target_real_anchor,0.9068406498213866,0.9014741118297078,-0.0053665379916787,0.0410961777067872,0.0415822563228488,0.0004860786160616,0.05,0.0359394703656998,-0.0140605296343001,0.010587457537600037,0.07846153846153846,0.0030459905181858572
2027,P2,c2st_lr,oracle_target,0.2919068317895286,0.6434600158384605,0.3515531840489319,0.2735892379027104,0.0121545195315387,-0.2614347183711716,0.0498213159554341,0.0453972257250945,-0.0044240902303395,0.04239618707139367,0.14076923076923076,0.0004929850130526977
2027,P2,c2st_lr,source_only,0.7080931682104714,0.3565399841615395,-0.3515531840489319,0.0232051040233942,0.2439541050777123,0.2207490010543181,0.0498213159554341,0.0466582597730138,-0.0031630561824202,0.33137096375855485,0.6153846153846154,0.00026772429697961137
2027,P2,c2st_lr,target_real_anchor,0.7080931682104714,0.3565399841615395,-0.3515531840489319,0.0232051040233942,0.2439541050777123,0.2207490010543181,0.05,0.0435056746532156,-0.0064943253467843,0.33137096375855485,0.6153846153846154,0.0002703534376648462
2027,P2,c2st_xgb,oracle_target,0.939370651413588,0.7303503603408767,-0.2090202910727112,0.1347701705483693,0.0979640424500162,-0.0368061280983531,0.0498213159554341,0.0466582597730138,-0.0031630561824202,0.015086674931681594,0.08615384615384615,0.0008238340479636194
2027,P2,c2st_xgb,source_only,0.939370651413588,0.7303503603408767,-0.2090202910727112,0.0152720442480172,0.1703834457984447,0.1551114015504274,0.0498213159554341,0.0466582597730138,-0.0031630561824202,0.13005015189311928,0.07692307692307693,0.000824501900420641
2027,P2,c2st_xgb,target_real_anchor,0.939370651413588,0.7303503603408767,-0.2090202910727112,0.0152720442480172,0.1703834457984447,0.1551114015504274,0.05,0.0403530895334174,-0.0096469104665826,0.13005015189311928,0.07692307692307693,0.0007317972163233
2027,P2,char3gram,oracle_target,0.9015072617501512,0.7102868693438329,-0.1912203924063183,0.1410453792287785,0.0793265941172922,-0.0617187851114863,0.0498213159554341,0.046343001261034,-0.0034783146944,0.018554496881809063,0.08307692307692308,0.0006157176962302254
2027,P2,char3gram,source_only,0.9015072617501512,0.7102868693438329,-0.1912203924063183,0.0227538727957631,0.1405053975928555,0.1177515247970923,0.0498213159554341,0.046343001261034,-0.0034783146944,0.15055357011457815,0.07846153846153846,0.0005355838552163102
2027,P2,char3gram,target_real_anchor,0.9015072617501512,0.7102868693438329,-0.1912203924063183,0.0227538727957631,0.1405053975928555,0.1177515247970923,0.05,0.0337326607818411,-0.0162673392181588,0.15055357011457815,0.07846153846153846,0.0004911420784244444
2027,P2,column_positional_ablation,oracle_target,0.9287913513289932,0.7680617187114871,-0.160729632617506,0.1272261331618613,0.0741363274414957,-0.0530898057203656,0.0496110994324153,0.0450819672131147,-0.0045291322193006,0.015845871408000665,0.08076923076923077,0.0015654546130851505
2027,P2,column_positional_ablation,source_only,0.9287913513289932,0.7680617187114871,-0.160729632617506,0.02147048581024,0.1388807255126704,0.1174102397024303,0.0496110994324153,0.0453972257250945,-0.0042138737073208,0.11938234060047655,0.07692307692307693,0.0015641865387996667
2027,P2,column_positional_ablation,target_real_anchor,0.9287913513289932,0.7680617187114871,-0.160729632617506,0.02147048581024,0.1388807255126704,0.1174102397024303,0.05,0.0431904161412358,-0.0068095838587641,0.11938234060047655,0.07692307692307693,0.0015252566582353608
2027,P2,datum_transformer,oracle_target,0.9298174660366858,0.7848360655737705,-0.1449814004629153,0.1290817349086952,0.0850592471244521,-0.0440224877842431,0.0491906663863779,0.0494955863808322,0.0003049199944543,0.015002281307536005,0.07923076923076923,0.0010247223762697459
2027,P2,datum_transformer,source_only,0.9298174660366858,0.7848360655737705,-0.1449814004629153,0.0352025438649235,0.154395337705513,0.1191927938405894,0.0496110994324153,0.0498108448928121,0.0001997454603967,0.11828588440608764,0.07692307692307693,0.0009718944015365477
2027,P2,datum_transformer,target_real_anchor,0.9298174660366858,0.7848360655737705,-0.1449814004629153,0.0352025438649235,0.154395337705513,0.1191927938405894,0.05,0.0649432534678436,0.0149432534678436,0.11828588440608764,0.07692307692307693,0.0009260661968592184
2027,P2,flat_transformer,oracle_target,0.9013003374556304,0.7076424547069329,-0.1936578827486976,0.1275061901625505,0.0957797799794816,-0.0317264101830688,0.0487702333403405,0.0412988650693568,-0.0074713682709836,0.02035585171387219,0.08076923076923077,0.0009247220381165839
2027,P2,flat_transformer,source_only,0.9013003374556304,0.7076424547069329,-0.1936578827486976,0.034483457772524,0.1643272474907239,0.1298437897181998,0.0491906663863779,0.0416141235813367,-0.0075765428050412,0.13225745894666918,0.07692307692307693,0.000935483761886048
2027,P2,flat_transformer,target_real_anchor,0.9013003374556304,0.7076424547069329,-0.1936578827486976,0.034483457772524,0.1643272474907239,0.1298437897181998,0.05,0.051702395964691,0.001702395964691,0.13225745894666918,0.07692307692307693,0.0008808297601817564
2027,P3,char3gram,oracle_target,0.9001524708810605,0.6344447419350758,-0.2657077289459847,0.3918814202782773,0.0244174702828572,-0.3674639499954201,0.0499657768651608,0.0369609856262833,-0.0130047912388774,0.05016604555736525,0.2023076923076923,0.0008468638656368618
2027,P3,char3gram,source_only,0.9001524708810605,0.6344447419350758,-0.2657077289459847,0.0217896729513441,0.4672220457436647,0.4454323727923205,0.0499515972894482,0.9994866529774128,0.9495350556879644,0.6692265517093773,0.38461538461538464,
2027,P3,char3gram,target_real_anchor,0.9001524708810605,0.6344447419350758,-0.2657077289459847,0.0217896729513441,0.4672220457436647,0.4454323727923205,0.05,0.0318275154004106,-0.0181724845995893,0.6692265517093773,0.38461538461538464,0.0011577949409792478
2027,P3,column_positional_ablation,source_only,0.9462748655454232,0.5237589018800939,-0.4225159636653292,0.0288923091429941,0.459364138546968,0.4304718294039738,0.0499515972894482,1.0,0.9500484027105518,0.6692265517093773,0.38461538461538464,
2027,P3,column_positional_ablation,target_real_anchor,0.9462748655454232,0.5237589018800939,-0.4225159636653292,0.0288923091429941,0.459364138546968,0.4304718294039738,0.05,0.0446611909650924,-0.0053388090349075,0.6692265517093773,0.38461538461538464,0.0005691178462312179
2027,P3,datum_ta,oracle_target,0.9296001177033968,0.6082939538894206,-0.3213061638139761,4.492367066444292e-05,9.898148851306132e-05,5.4057817848618406e-05,0.0499657768651608,0.0585215605749486,0.0085557837097878,0.0979709469504287,0.28923076923076924,0.0014442183248347662
2027,P3,datum_ta,source_only,0.9296001177033968,0.6082939538894206,-0.3213061638139761,0.0186573618833762,0.486064244377237,0.4674068824938608,0.0499515972894482,1.0,0.9500484027105518,0.6692265517093773,0.38461538461538464,
2027,P3,datum_ta,target_real_anchor,0.9296001177033968,0.6082939538894206,-0.3213061638139761,0.0186573618833762,0.486064244377237,0.4674068824938608,0.05,0.0456878850102669,-0.004312114989733,0.6692265517093773,0.38461538461538464,0.0007930642060475248
2027,P3,datum_transformer,source_only,0.9423633267703068,0.3543827133815971,-0.5879806133887097,0.0221853188020364,0.4783408438721354,0.456155525070099,0.0499515972894482,1.0,0.9500484027105518,0.6692265517093773,0.38461538461538464,
2027,P3,datum_transformer,target_real_anchor,0.9423633267703068,0.3543827133815971,-0.5879806133887097,0.0221853188020364,0.4783408438721354,0.456155525070099,0.05,0.0338809034907597,-0.0161190965092402,0.6692265517093773,0.38461538461538464,0.0008983417439274405
2027,P3,flat_transformer,oracle_target,0.9255092311887764,0.807009716699906,-0.1184995144888703,0.295575801031766,0.030674804659313,-0.264900996372453,0.0496235455167693,0.0467145790554414,-0.0029089664613278,0.028174236617103887,0.1276923076923077,0.0011259232158781567
