record_id,source_type,value
mix:485b34833988916e88afa7b5,real,-0.0080301831054317
mix:c3e42648441702295ebf24ba,synthetic,0.0010851597655671
mix:10f3c99c2646b9b4d1ca520d,synthetic,0.0010468215351689
mix:ab4686a43a20de35202214d8,synthetic,0.0010057549910348
mix:7848510708848df50b47f72f,real,0.0019325577297796
mix:0805115cee26e66c04074385,real,0.0016779467312975
mix:f09ad75d2a633a51262c0328,synthetic,0.0002341074795717
mix:ab51ceca70ccd93b81ac33a7,synthetic,-0.0009477519187641
mix:f29278f45922e28ff8bdadd9,synthetic,0.0012362114903323
mix:c0887bff3fd8117727da0920,real,-0.0089507094543312
mix:5d13d15399809fc7f5c6ce83,real,0.0012462495492977
mix:225f8d9a60e6c1d1bdc840cf,real,0.0015608333812007
mix:58faaa70da2aed231b00d05f,synthetic,0.00136496088587
mix:832ce33581f20b6fd7b1cd81,real,0.0018190853471612
mix:c7ea20724fee7f287dfadc99,real,-0.0027644179947171
mix:bb60f549523806fd5fadea3d,real,-0.0022692153621745
mix:5218ace8f81c31c93963fa85,real,0.0017790523828229
mix:f7b6c590c4cda7b10637efbe,synthetic,0.0003386986559297
mix:96988f90983354beeac1fe89,synthetic,0.0009930148345166
mix:12ea8e8dea4e8b2cd72afad3,synthetic,7.005650689227888e-05
mix:9a3860916745b140e5490fc2,real,0.0034613141279579
mix:9b1ed45af47806fa978a1c5e,real,0.0014354847457401
mix:91d1648dc2387322342d32a5,real,0.0026109652344049
mix:d3f048a0da14fea1ae97cc23,real,0.0018876216430823
mix:27b84bfa8edf4025cba493b4,real,0.0024345656150876
mix:6d626112254459865ee18813,real,-0.0019112094258883
mix:c8c52ec6665185908a053224,real,0.0010175557470996
mix:17d9618534d7df68c2bc0c61,real,0.0012601767321029
mix:1fb879d98cb3586d7d9deabf,real,0.0024618840962384
mix:030c41ec667d40fdcab75684,real,0.0014475485644572
mix:1ea1c26a4f2600a262827059,real,0.0020902880821577
mix:a73b731b2968b82fb0ba4448,real,0.0024325540238517
mix:4d1700670aa8d1b4869221d1,real,-0.0066052333178663
mix:676d06f02ebb33406951518d,real,-0.0059966101673123
mix:cb27ad09de3c9a80034b3b3e,real,0.004596171346026
mix:e185c15ee91a8a321e061ec4,real,0.0014448635695952
mix:4bdf89c381c2c895963f168c,synthetic,8.351366410690582e-06
mix:9b8d496d9a0061fd9534d2e5,real,-0.0069183764508686
mix:aca6c00360e9196a34315922,synthetic,0.0012071226134809
mix:2ebeb35b8704d6d5565458d9,real,0.0015815247881243
mix:99e3d69c76112e87e57f546d,real,0.0013023961268155
mix:ee0a369b470d85cdc0c0f8c3,real,0.0019097020281392
mix:632e09b25c09308463cd6668,synthetic,0.0009861866536142
mix:bf5ff3615e639ffa2c1016c2,synthetic,0.0012928626449814
mix:1af2a1c695903198b5add8f2,real,0.0010896116182067
mix:06318c70f69f24750d817cb5,synthetic,0.0009870857987995
mix:180ca011af9ad322e076f588,real,-0.0050025077204646
mix:c740a7bc351fa51597269233,synthetic,0.0009656098910705
mix:a663976294002c7ce166f35d,real,-0.0018984680499337
mix:f7c81bb1a50a778ffcf980c8,real,0.0016254758407311
mix:9166d00671a5916876160fab,real,0.001424752923972
mix:fc084837b36073de4caf6759,real,-0.002515473360732
mix:0ad7d74ddbab753337f82810,real,0.0002411298285018
mix:837033de79f4e0c775787f7a,real,-0.0055144307187636
mix:6aebed6fceff1fe67bfdaba4,real,0.0004524933632646
mix:7468540ec8abbc087d74e76c,real,-0.0014386939261522
mix:7955c28cc8cafe7400e74bb2,real,0.0020281879210524
mix:f4736e6c352b4c34dd8342ca,real,0.0015595674524858
mix:0faa244e9793ff6aea7e04c6,real,0.0022268861634997
mix:6b41a1f678501ca1133bfd80,real,-0.0007169598759065
mix:e7307b2b146dfe53c6425e9e,real,0.0005913223343731
mix:020270bf2f4c9468b18a21c2,real,0.0019146904773466
mix:920e73f1adae1a5604e8f003,real,0.0028974503420791
mix:789f64a7b89e1b20fe0cd5bd,real,0.0019784039753146
mix:1b0d7111554c82634b95f574,real,0.0020086133000819
mix:54aaedeb931adf2d28a5af8a,real,0.0020750220340231
mix:d8f2906fbb50b38c9526b639,real,0.0011977671320435
mix:3938d299507e2492db2dfebd,real,-0.0103433796632052
mix:89c63615403e2c60f74d4b4a,real,0.0028010603194967
mix:a715000849a6a554d1b8b302,synthetic,0.0009843501461374
mix:c94896ed7c52e5bb7b35c42f,real,0.0007682598650148
mix:b21b0019e61219936749d6bc,real,0.0026831287799113
mix:c21e129585925ee6bbe78553,real,0.001721499257902
mix:3e1e41355acdd56d8e1b0f80,real,0.0038647718606494
mix:f5cea6c394c65b5460015d3d,real,-0.0001223837827219
mix:56d8b248b81ba7b4f98d5c1e,real,-0.0005109835140218
mix:a79d280e0c41c3cffd419811,real,0.000916378711988
mix:8166721b10a1f02b15053427,synthetic,-0.0037325932701609
mix:7f95fde9696b4241c76f0f39,synthetic,0.0013511108887525
mix:e1f018e169a440c22d267084,real,0.0009378142338907
mix:957ccf622a6cd814ace363be,real,7.989066845501516e-05
mix:dcc606647b0e3792f22c3a88,real,0.001721505325155
mix:786fb23066ba2be3d9ccb98c,real,0.0024556578579628
mix:651867b8dd2fb880e79858c3,synthetic,0.0001471248928389
mix:2f710502b4745369aa119ada,real,-0.0032627739441018
mix:c6e5bd59555f9911f23ec8db,real,0.0030406627172927
mix:6477c0b0a45cc689e88f36d7,synthetic,0.001274741988315
mix:ca1e04d02c03ec160aef5ffb,real,0.0010674752307081
mix:7bcd6f12173b8a12ee28cb51,real,0.0016732937686338
mix:959e830980442da3f2d4999f,real,0.0016454821991455
mix:328a609eb5ece2f9b1a24a53,real,0.0013727822978253
mix:d79a12309f8b03dbf4754421,synthetic,0.0020102976058706
mix:dc231c8abec2a0ee932883da,synthetic,0.0008223624416174
mix:1b376d4d3961556891bbeb4f,real,0.002735263778928
mix:069f1663ae83df9110f12e1d,real,-0.0030629765149395
mix:605d28682d04f6c7bf968e5e,real,-0.0014807458716285
mix:08e12cb1a4b40ac3abafe013,real,0.0026757461998428
mix:7417af1f662c2ecf9d9e98fc,synthetic,0.0009737498245106
mix:50ee6013cb12ae9e654eb863,synthetic,0.0013855761144972
mix:81caad61c0f732a6b27d9883,real,0.0014543951258726
mix:75fd544589e4a48005ec6e66,real,0.0017350182197561
mix:b1ecaa4f978b12124927284c,synthetic,0.0009808324339129
mix:922e06e7a43fd4e87ae5887d,real,0.0016981476228654
mix:bcf863ebc2dd889ec3123ee5,synthetic,0.001072595672097
mix:00f64d5e6821bef121dcad1b,real,-0.0022738050476341
mix:b49f22e263d7b1b5fb8029e7,synthetic,0.001582696707548
mix:358af3d19889e784abdf6688,synthetic,0.0013830880302258
mix:fbf3208c088fdafc7c5cc182,real,0.0006436302071911
mix:6d7622b35e6860f27d1083c5,real,-0.0021666213101751
mix:1e44e37494f347297987b739,synthetic,0.0010709241524311
mix:d0b3352c2eddc7bfe9201e88,real,0.0013988872015938
mix:7f6d1bd80d9fa82994d1aa62,real,0.0017280893854582
mix:7aaa162bcec2e9e79db7af01,synthetic,0.001315936853834
mix:f18dd2888b3e3bb9910e00ea,real,0.0011707925023073
mix:3a5b8da9dba96ce1db888e1a,real,0.0015646977374696
mix:064db60f75fcb10eb9bb4fc3,real,0.0040362991888088
mix:5d9359be257733bfa8641f83,real,0.0014949803250393
mix:627c4a803751692da77c6d3e,real,0.0014224228211446
mix:29d743af4f750894afc3be14,synthetic,0.0009490960047783
mix:db0ee03e9ba6826808aae24c,real,-0.0001679954848912
mix:5269f89731b82f4d97420795,real,-0.001849462599105
mix:d4e0380ecf587de398d0233f,real,-0.0001243326374358
mix:805b4d3c5a02089b9ba044e3,real,-0.0049072800989382
mix:a8b819c7f5b1c54335ca336b,real,0.0027760851089854
mix:25685f23886d8b691baf8205,real,0.0024161413500031
mix:5d26c32f866130122147f239,real,0.0012244277375062
mix:6435d09435607dde0c777843,real,0.0011818750658727
mix:31e4ae312575c47c4309e559,synthetic,-0.0002030215764546
mix:e6ca0e0a6ee0f8dc962b0e9d,synthetic,0.0009872949672252
mix:782dbe77156af1491b3ecde6,real,0.0015239881453309
mix:8941a753df3f6692475eac7c,synthetic,0.0002531073805997
mix:39ac4bbdfa68b93f96aba7b7,real,0.0019496351965781
mix:e867b4ee300a35242afc5733,real,-0.0058168618229964
mix:e5c7c4d76fbae05f75f45731,real,-0.0012117834573623
mix:3bbc6d711fcc11f20364fbf4,real,0.001512183910024
mix:bcd2a34b14255bd3b52c444b,real,0.0025173671186844
mix:b613551b792e824961a6987a,real,0.0017993053757705
mix:948763b8503b24a98da4e3c0,real,-0.0054492776683595
mix:a1461b014b75aa59b03f9268,real,0.0018919626461795
mix:2ceabebf1256ade7114c4851,real,0.0025010870019647
mix:c46a85d2c7315e640482eb1e,real,0.0021737868074266
mix:8d96858d63b3970819086ec4,real,0.0018213728459273
mix:68f3725a0df16ee79b6e1d64,real,0.003403624804276
mix:0e8ea64769515f08617b627c,synthetic,-0.0017882631730848
mix:4f26731ef97f77297c5c5812,real,0.0010371260839825
mix:fc8d5374860e719cfc87d47d,real,0.0014660151487088
mix:26f159fc61520c640ba9fc30,real,0.0013271905730863
mix:400fb9a9f9ff3a532466ee94,real,0.0024222460831676
mix:839654465925fe5970c5e984,real,0.001436213492551
mix:0eb8013d9cd72bc30e3afc0e,synthetic,0.0010009728517306
mix:d7e248b2097c8ec73117d510,real,0.0014592508388963
mix:105727eb24ab5b03c490c45d,real,-0.0011119856639964
mix:71f7a8ed22e295798814f653,synthetic,-0.0024813725305502
mix:9ec4f623f52dbdb2c59de958,real,0.0016599545670175
mix:43f22e67d00e1f5286a9d6b0,synthetic,0.0004625529603516
mix:7482ac087d6f2836c0f7edc8,synthetic,0.0009885628668161
mix:47a12f97c1efed48c86911de,synthetic,0.0010335973950656
mix:36d86a6c28bf8ba86c62e946,real,0.0011872495004671
mix:d119e96b1bb08431cf215244,synthetic,0.0017693680012106
mix:96ec85c0e803299edfedd20e,real,0.0012403188971849
mix:989a63041937e5a65c96f2fb,synthetic,0.0015865367375002
mix:2f2172b2cead83d8cc58d3f8,real,-0.0012576375933133
mix:20f8fdb136658b1f4010c628,synthetic,0.0010049234595308
mix:1988924864ed88fe1249f034,synthetic,0.0002662503347502
mix:904b2672957d330aa22c9e5b,real,0.0023093227999669
mix:c02baf807f4029f99073a8aa,synthetic,0.0009560465126558
mix:a4f7cb4ed7c4a890f98eadcf,real,0.0025008567585599
mix:c2fb8767cced099f00e71556,real,0.0013522651832815
mix:f2d1c35324e85b38afeae819,real,-0.0019510484287532
mix:0279776493869255692dad46,real,6.365389036386333e-05
mix:7ee95854cb0bc5a9ee647f92,real,0.0016991212680327
mix:ff36b85a8933ceb5d3116246,synthetic,0.0009948542474734
mix:d90125810beb7cd31e938fcd,real,0.0003663733889113
mix:89fb8657d25061043006c516,synthetic,0.0010008133532595
mix:314f353436ff142d99b8e874,real,0.0013250863309352
mix:721b4e8a341f0de35859f0b0,real,-0.0025680642987953
mix:8d34b40923d59850c37768dd,real,0.0005495909054512
mix:175fab802d6f4e61c8d77262,synthetic,0.0002621198001422
mix:2eba7a35e6d1df139f760587,real,-0.0009213567445871
mix:19b022a2bf962e41ae30e079,synthetic,0.0012550687155171
mix:3df147e1b91330446dee375d,real,0.0020509979118036
mix:e55454ad8d063e9deef715c5,real,0.0025709405183095
mix:5903a0891457a9f9fe7d9d48,real,0.0015339003890458
mix:d2fd6ac6d64957d30371a5c6,real,0.001190750276674
mix:ade3b26eab6aa857f80353cf,synthetic,0.000849460530962
mix:ef236aacc97712c4b69bfedc,synthetic,0.0025387998595949
mix:e2fc8fbe2586af7e6c0cbd90,real,0.0018594610438139
mix:c086d497a1d0445222a0d9d3,real,0.0017338562171354
mix:cb635ea0d84c72c4ab644d4a,real,0.0018730452134662
mix:038c814b4a8b89956d334257,synthetic,0.0011896906063135
mix:0d54544817e5b243275e79c5,synthetic,0.0011450738972864
mix:aec000416780dedcecadd2df,synthetic,0.0009599851512542
mix:35a9042130ffdd49f85554d5,real,0.0016047762286262
mix:ffa1bd26dee8f4c8f1d4ccf7,synthetic,0.0016380396255693
mix:a011ba6fc5dce8fa6fdb98e0,real,0.0018742134346042
mix:5dcf7da2543e820c51dce9b7,real,0.0011241536736849
mix:56333859bfec2681c741f1a9,real,0.001240209842375
mix:a0c7f98e5a217e75f81ca9ac,synthetic,0.0009930473691742
mix:625d3a05a3951bec6d3dda0e,synthetic,0.0005408638591329
mix:d704b9dadf64a0f110874b97,real,-0.001317326462543
mix:0a60391300c0291931cfc5ed,real,-0.0020989134057894
mix:49e767c5e09e239058f20275,synthetic,0.0013363251859137
mix:7b25de58b44dcf4f3933126f,synthetic,-0.0016548791556075
mix:a166fd871b49638a799a76a1,real,0.0038565452427263
mix:392f4fbd0e68dfa21c912ed2,real,0.0014888540785514
mix:88ffb7721f10b48d1223a045,synthetic,-0.0006977041767636
mix:6d32a037eda61bda68cf4013,synthetic,0.0009941619759271
mix:8cfc85ab29260e8b0e4c5326,real,-0.0001123583006677
mix:7d36065cde9c1474df0e0e0a,synthetic,0.0015409803590495
mix:2a6da4d2d096ec234fba9dc0,real,0.0018216269740591
mix:c2171d65addabff829b144f3,real,-0.0018440905299902
mix:6ac68628f31920a97a5d9c59,synthetic,0.0009437370166232
mix:febe1a72d03f533ca8a5eedb,real,0.0024560965242166
mix:1084638783a4132ee0e96644,real,0.0015635090125903
mix:0e90d6e0498917fe5baa6dae,synthetic,0.0010510333848565
mix:eac24518b5ab27bdc9a1814f,real,0.0011785433539077
mix:3cbf0112698c6b9c26086dd1,real,0.0019658380625394
mix:92b65ff6309bf5650293fbc4,real,0.0026802336489144
mix:aa905e113a1e78cdeb647423,real,0.0011415844365135
mix:97d9504d88eb71c06bbcaaf7,real,0.0019898345835703
mix:c62147b1ac99b51d661bbc80,real,0.00206541705054
mix:fe58d008d0345ad41a80f785,real,0.0026929201835735
mix:5a149da311c4ca6facef8e02,real,0.0017428753472295
mix:70c3542338ebc4f09cad0849,real,0.0009195937130761
mix:cf28c9a4400081c90bd43a77,real,0.0040992703369122
mix:ca8551461d5b883003e76b7a,real,0.0014889172281191
mix:a9c72bbda8ee8baed84b934c,synthetic,0.0003305904868489
mix:3094695aa44c2562056f2003,real,0.0014347751652122
mix:746d661201ae70c26e41e725,real,0.0024690285526551
mix:a1537823ec1794eb8bca0db2,real,0.0024072747458625
mix:54f3888eb704488981b1c8f1,real,0.0018145443716395
mix:2a792efd887c3688ce520306,real,0.0020123070059178
mix:1ed78f3667a65a2d986febdf,real,0.0017684381090556
mix:7cbed04c0d0000fd5df1481e,real,-0.005129926191882
mix:c8b3b7016f3d2ce873fde438,real,0.0010812949034402
mix:d7b9ac4965cb7f13f29eed42,real,0.001133384738261
mix:95f3aa52e0c316c0285dfc3b,real,0.0014872533739244
mix:ce95304e3da1f87233684845,real,0.000688153762165
mix:862041a059ddd219d3a17ce7,real,0.0011574166899494
mix:f5fafe4e152cd90ab66e7f91,synthetic,0.0016128081239275
mix:aedc2a9bd9e29ecd1a37d1f9,real,0.0013079561011859
mix:efe6b4f03812720aeeef1353,real,0.0014122931426999
mix:d95ed529f5a07f50832353ec,real,0.0029394671181053
mix:2c1150affbc9beb50bcf4fdb,synthetic,0.0009989092516273
mix:80d05a7e7599824aaa4c76b5,real,0.0023555500391859
mix:15393da6bb217fd0b05e7b83,real,0.001169667513316
mix:a537815bc2a765e63a465dbe,real,0.0021648368695355
mix:da66c70b47eec6c51dda1f89,real,0.0024106657420026
mix:8839af16b01f60096edb3cd1,real,0.0018243081261059
mix:66f37381904682b5f9d66f01,real,0.0014732597716461
mix:fd2b0f0fc91d046064ea84c9,synthetic,0.0010673822381531
mix:6dc68739808635642ce0e018,real,0.0014267257590072
mix:604e6d9f00cdb4c3fdf8b408,synthetic,0.0013474588660359
mix:2d04837ff1540b5b941e516e,synthetic,0.0009818165083764
mix:0a24bb0994e4c7b45771b340,real,-0.0028388872946378
mix:d4f01bbdafe3bbd92a2a0eab,real,0.0010733398993909
mix:568ae3307e46972f8d2df6db,real,0.0002334513534567
mix:c85e9651d78067ced9264d99,synthetic,0.001344854366794
mix:6abf56e60a19daffc800f818,real,-0.0019485687081708
mix:742c3cb24c84436302188cea,real,0.0018091234417551
mix:fb8837a672434608d3f0b786,real,-0.0056877424422125
mix:822af4ff1165638aa09ac086,synthetic,0.0010763523553935
mix:4bd8e24013e8746d4a2eb1dc,real,0.0023457530340284
mix:ff226a0f3679d2c2a3d604c0,real,0.0018917291025683
mix:23e7eb387ff0f3508154ea05,synthetic,0.0009866517226103
mix:407f4d40d4d0f92c53eee03a,synthetic,0.0011191310486373
mix:8d0cea7af9b18b0c407bcdb3,synthetic,0.0010165677406904
mix:bcf99c697b7ca9de24d90ebc,synthetic,0.0010629329284901
mix:aabdc3f2f3f836a170c654a4,synthetic,0.000981382869354
mix:d7bcf7908eae175429e55b55,synthetic,0.0002460051997422
mix:be1a9454ba26cd448d187cfe,real,-0.0073087358139061
mix:b891f5c264b5837032cfe630,real,-0.0032159526423359
mix:02ddcdaa1be35cb0dfa6dc8c,real,0.0031934554179744
mix:6f5dcead631559f032db0b96,real,0.0011652889554693
mix:526d0fdcdd46c8ba4e7087b3,real,0.0013188989886273
mix:9566774be99208d9a530eccf,real,-0.0029950842675925
mix:8b51472172d33d6fd41f33b5,real,0.0028011309067915
mix:a1619a23e7513ecbccac71ba,real,-0.0011261832661641
mix:2bb87abea7fba31b57c82aa3,real,0.0016892915059293
mix:ea9e910a7d1a783314f21302,real,0.0019499889698985
mix:73276454b49db8cd55de1028,real,0.0020253637528913
mix:011d64910ff28847aad54055,real,-0.0005217031784924
mix:23f02faef01037c0aa1e984a,real,-0.0010948197090843
mix:57d46f4c36828bf094fb0f52,real,0.0021195818151534
mix:b347db4d17975d7a88932549,real,0.0005875177435536
mix:949d81a23ba3a8b404b0791e,real,0.0034968326634434
mix:68846fd9512aad3477f05081,synthetic,0.0006993919507927
mix:2b8c7821fd1210de7f387555,real,0.0018683062116775
mix:2599c10da850e242d3bdf9d4,real,0.0016028376704885
mix:66c8f157f9e93d4cae370165,synthetic,0.0013701235094931
mix:dfeb2fb4eeff978d3df46198,real,0.0020536180978329
mix:4601ec638ad805d5233ca800,synthetic,0.0010213181578371
mix:a01a5393c2e9f8e38f0da407,real,-0.0065501443867151
mix:b3e447b8f436c12fd345d180,real,0.0009179053793392
mix:dc4e7dd598ae216f3f2ebe6f,real,0.0004735389745399
mix:2cb99797acc5c04cc10457fd,synthetic,0.0012937946535657
mix:ebb115f069601cabb1ea22be,real,0.0022311410462726
mix:0ba8547c60a20dcaef055db8,real,0.0019864917901647
mix:4d9fa9c78a79eed1e981a8d3,real,-0.0020651501990019
mix:da8227ce6c8479fbf98e5f09,synthetic,0.0018855925566155
mix:faffb0b061c4a09af9326a02,real,0.000257730703218
mix:01bbea51684ff6fb7c8d6d21,synthetic,0.0014854187396572
mix:c05e394ad40c1d4e7b8eef71,real,-0.0011821572421635
mix:504bdbb454a38571e6409a1e,synthetic,0.0010567469080939
mix:4a341e5197a4dbce76b5b4a2,synthetic,0.0015574775433011
mix:c70cfa627314f23cba86c8a2,real,0.002139596450892
mix:cf09fe3df8ea5133536105fd,synthetic,0.000188664027044
mix:64d488f19ad081e9f523ef04,real,-0.0008756813232967
mix:1e3b5a7735f06eeda0b5bb26,real,0.0019507262151845
mix:4c639a7e490c6a2832fd9cd7,real,0.0012980430102293
mix:5e4637b07560fe08bb7028f2,synthetic,0.0002535110970601
mix:0cb6e0386e65d1943bb0bd37,synthetic,0.0006220424407661
mix:c941140f753d442f9565f8c5,real,0.0019467600620406
mix:a39486691eeecb91a4bf8ec4,real,5.195176025847179e-05
mix:628507e5e57eea1d82266b75,real,-0.0001965614645591
mix:84801c0c065a946c1f7b197f,real,0.0017668963586488
mix:6b2e923b12f47d09706583b8,real,-0.0102295462690435
mix:66974d8826846cfd46fe1c85,synthetic,-0.0001745066945246
mix:bf93adb841aa081268d32918,synthetic,7.489282366583545e-05
mix:a1e8365cc8bf4ae9fb186705,real,0.0018672311897838
mix:1e098b03fc0d5a997a8af2cc,real,0.0022030672866178
mix:4f6816f737feab84227d99f2,real,0.0006584376469036
mix:641522b01718a3808008df50,synthetic,-0.0005276372620359
mix:0ed4cb6f32df19e6848e3bdf,synthetic,0.0009851869932827
mix:4faa3493dab76a2166843520,real,0.0026196980158751
mix:985a1e9b2d612476fd2ecdf7,real,0.0018126331659288
mix:5a8ce065eb43a8d1c7678a2f,real,0.0017910007992824
mix:4d1c97bfc4bf3a68903b721a,synthetic,0.0009113344147765
mix:2ba4cf93890a840dd516df58,synthetic,0.0009945292364963
mix:8c421ad2b754a8eb35dc55d5,synthetic,0.0009494663211096
mix:64ff810c155abbb2a3cc6e11,real,0.0020838984887002
mix:910468cc91359e352770d9d7,real,0.0014106947980163
mix:ffa73467e0120a6b75d961bc,real,0.0023061450057447
mix:130895f14e76029bd59c1b41,real,0.0017945617657215
mix:150e165b32f52183315cc25a,real,0.0002155157033871
mix:b2e1be67f5b5ec6c7292a2a7,real,0.0015989253941843
mix:89f34e48f7f8c849dc0da72f,real,0.0029550456236162
mix:4d4e4338d2639790c8490084,real,0.0044620434920423
mix:82d56cb507e4c77846d8cc12,synthetic,0.0003228926877988
mix:f6f65fd1485d8d5a13e7feef,real,0.0020807717708831
mix:d5ed03bb92a8950bb8c7325b,real,0.0014652169384619
mix:3b0d9a8a98086ba749d1ab15,real,0.0001353596409609
mix:ed5cf4f3250abd9a1c0d4518,real,-0.0048291863573033
mix:1b3036803ef40a70393097f2,real,0.0015034120910435
mix:93fb2fb1b35fa08043e3932c,real,0.0014947592423929
mix:ad68d73ceff37779a358a560,real,0.0045627029954665
mix:e2d4c4099e8e22f821cf4987,real,0.0020880480364801
mix:8d8a83acc89c674eb9adfa59,synthetic,0.0014986218683729
mix:8f9c2a302ca85874687336f4,real,0.0028816767684546
mix:af387aefe910d3b820b8ccd6,real,0.0012001241686679
mix:6db10d87a0e48f2e214e1f10,real,0.0029641681038149
mix:2dc04b4cecf8ff38c4d04d08,real,0.0011326459983772
mix:25267d41a8fc69799283b6ef,real,0.001314537857742
mix:2bc2942d886c824bc37bb0f7,real,0.0013452453780121
mix:07dc4e61d87894b8ea74056d,real,0.002345553137078
mix:c7bbd75edce7e1528208f800,real,0.0027327328436602
mix:01f0be62c729c35819d0b94f,synthetic,0.0010072082724033
mix:07aef69a9b2ff189defa20eb,real,-0.0097831491736506
mix:ed8948a184770df3d60e9a69,real,0.0032705209868944
mix:c49ed2b8d2af5f81ce8968fd,real,0.0014881462220139
mix:0257f0cadca1b4d587a94c00,synthetic,0.0013823790019012
mix:a7edf91398d7b814c7cdd415,real,0.0019074949779645
